datetime,open,high,low,close,volume
26-09-23 22:30,1899.99,1901.1,1899.85,1900.79,488
26-09-23 22:45,1900.79,1900.79,1900.06,1900.53,449
26-09-23 23:00,1900.56,1900.83,1900.39,1900.69,246
26-09-23 23:15,1900.65,1900.74,1900.37,1900.37,151
26-09-23 23:30,1900.4,1900.57,1900.31,1900.54,139
26-09-23 23:45,1900.45,1900.58,1900.31,1900.36,68
27-09-23 1:00,1900.8,1901.22,1900.71,1901.13,172
27-09-23 1:15,1901.16,1901.28,1900.96,1901.19,130
27-09-23 1:30,1901.2,1901.21,1900.89,1900.93,106
27-09-23 1:45,1900.96,1901.13,1900.84,1900.85,145
27-09-23 2:00,1900.9,1901.65,1900.9,1901.38,150
27-09-23 2:15,1901.37,1901.52,1901.04,1901.46,193
27-09-23 2:30,1901.47,1901.92,1901.12,1901.62,372
27-09-23 2:45,1901.64,1902.07,1901.33,1901.49,255
27-09-23 3:00,1901.6,1902.46,1901.49,1902.39,336
27-09-23 3:15,1902.38,1902.43,1901.71,1901.92,243
27-09-23 3:30,1901.76,1901.77,1900.79,1901.15,393
27-09-23 3:45,1901.18,1901.3,1899.72,1900.63,715
27-09-23 4:00,1900.64,1900.64,1899.83,1900.11,796
27-09-23 4:15,1900.12,1901.68,1900.11,1901.48,1142
27-09-23 4:30,1901.48,1903.85,1901.47,1901.54,1068
27-09-23 4:45,1901.51,1902.77,1901.49,1902.57,849
27-09-23 5:00,1902.57,1902.57,1901.64,1901.81,814
27-09-23 5:15,1901.81,1901.9,1900.92,1901.03,402
27-09-23 5:30,1901.02,1901.03,1899.91,1900.2,545
27-09-23 5:45,1900.2,1900.92,1900.01,1900.86,371
27-09-23 6:00,1900.84,1900.85,1900.09,1900.52,356
27-09-23 6:15,1900.47,1900.91,1900.35,1900.48,292
27-09-23 6:30,1900.48,1900.6,1900.02,1900.34,322
27-09-23 6:45,1900.37,1900.39,1899.49,1899.89,293
27-09-23 7:00,1899.88,1899.88,1897.8,1898.05,430
27-09-23 7:15,1898.04,1898.46,1897.48,1897.58,445
27-09-23 7:30,1897.58,1897.76,1896.51,1897.64,574
27-09-23 7:45,1897.65,1898.37,1897.49,1897.68,487
27-09-23 8:00,1897.65,1897.67,1896.36,1896.46,431
27-09-23 8:15,1896.46,1896.73,1895.56,1896.56,519
27-09-23 8:30,1896.56,1898.3,1896.29,1898.26,836
27-09-23 8:45,1898.36,1898.4,1895.72,1896.28,897
27-09-23 9:00,1896.28,1898.72,1895.88,1897.29,865
27-09-23 9:15,1897.22,1897.5,1896.24,1896.84,837
27-09-23 9:30,1896.89,1897.53,1896.36,1897.35,931
27-09-23 9:45,1897.35,1898.75,1897.33,1898.01,886
27-09-23 10:00,1898.01,1899.03,1897.24,1897.27,1059
27-09-23 10:15,1897.29,1898.45,1897,1897.3,880
27-09-23 10:30,1897.23,1897.52,1896.59,1897.16,666
27-09-23 10:45,1897.16,1897.19,1896.41,1896.7,568
27-09-23 11:00,1896.69,1897.85,1896.29,1896.46,813
27-09-23 11:15,1896.46,1896.65,1895.11,1896.09,701
27-09-23 11:30,1896.04,1896.63,1895.87,1896.46,595
27-09-23 11:45,1896.49,1897.1,1896.31,1896.64,455
27-09-23 12:00,1896.67,1896.67,1895.34,1895.58,656
27-09-23 12:15,1895.58,1896.17,1895.28,1895.36,634
27-09-23 12:30,1895.36,1895.67,1894.71,1894.74,609
27-09-23 12:45,1894.74,1895.93,1894.59,1895.57,569
27-09-23 13:00,1895.59,1895.6,1894.64,1894.87,601
27-09-23 13:15,1894.86,1896.32,1894.59,1895.8,795
27-09-23 13:30,1895.81,1896.02,1894.31,1894.81,469
27-09-23 13:45,1894.82,1894.84,1893.62,1893.82,587
27-09-23 14:00,1893.79,1894.11,1893.12,1893.18,569
27-09-23 14:15,1893.19,1893.45,1892.43,1892.96,770
27-09-23 14:30,1892.93,1894.09,1892.71,1894.05,1031
27-09-23 14:45,1894.07,1894.16,1892.72,1892.83,808
27-09-23 15:00,1892.83,1893.1,1890.74,1890.78,971
27-09-23 15:15,1890.77,1891.78,1890.01,1891.13,1362
27-09-23 15:30,1891.15,1892.84,1889.6,1892.13,2035
27-09-23 15:45,1892.09,1892.59,1891.26,1891.73,1441
27-09-23 16:00,1891.71,1892.16,1890.29,1891.35,1537
27-09-23 16:15,1891.43,1892,1888.89,1889.49,1453
27-09-23 16:30,1889.48,1889.94,1885.71,1885.87,2493
27-09-23 16:45,1885.88,1887.82,1884.49,1887.81,2543
27-09-23 17:00,1887.84,1888.97,1884.76,1884.93,2213
27-09-23 17:15,1884.93,1887.93,1884.93,1886.77,1859
27-09-23 17:30,1886.69,1886.96,1885,1885.65,1989
27-09-23 17:45,1885.76,1886.34,1883.55,1883.64,2019
27-09-23 18:00,1883.62,1885.01,1882.69,1883.31,1901
27-09-23 18:15,1883.32,1883.51,1879.71,1880.32,1871
27-09-23 18:30,1880.31,1882.84,1880.16,1881.27,1539
27-09-23 18:45,1881.26,1882.38,1881.05,1881.47,1361
27-09-23 19:00,1881.46,1881.56,1877.79,1878.61,1245
27-09-23 19:15,1878.54,1879.42,1876.9,1877.19,1131
27-09-23 19:30,1877.18,1877.5,1876.17,1876.92,1164
27-09-23 19:45,1876.96,1877.52,1875.45,1875.86,1109
27-09-23 20:00,1875.87,1877.3,1875.47,1876.13,1440
27-09-23 20:15,1876.13,1876.14,1873.05,1873.46,1717
27-09-23 20:30,1873.42,1874.06,1872.53,1873.97,1321
27-09-23 20:45,1873.97,1875.26,1873.66,1874.68,1102
27-09-23 21:00,1874.68,1874.82,1872.48,1873.17,829
27-09-23 21:15,1873.18,1874.09,1872.93,1874,1099
27-09-23 21:30,1873.99,1877.18,1873.98,1876.85,1407
27-09-23 21:45,1876.87,1877.46,1875.78,1875.96,871
27-09-23 22:00,1875.95,1878.23,1875.87,1878.02,709
27-09-23 22:15,1878.02,1878.02,1876.54,1876.65,684
27-09-23 22:30,1876.66,1877.02,1875.56,1875.71,770
27-09-23 22:45,1875.68,1876.73,1875.21,1876.66,736
27-09-23 23:00,1876.71,1876.88,1875.92,1875.93,364
27-09-23 23:15,1875.94,1876.3,1875.68,1875.73,235
27-09-23 23:30,1875.72,1876.49,1875.65,1875.96,216
27-09-23 23:45,1875.97,1876.16,1875.63,1875.66,73
28-09-23 1:00,1876.61,1877.05,1876.31,1876.9,129
28-09-23 1:15,1876.94,1877.24,1876.84,1877.1,339
28-09-23 1:30,1877.1,1877.12,1875.89,1876.52,358
28-09-23 1:45,1876.58,1877.13,1875.97,1876.97,251
28-09-23 2:00,1876.97,1877.39,1876.6,1877.22,177
28-09-23 2:15,1877.25,1877.4,1877.05,1877.13,138
28-09-23 2:30,1877.17,1877.28,1876.28,1876.42,432
28-09-23 2:45,1876.41,1877.62,1876.23,1877.56,455
28-09-23 3:00,1877.59,1877.88,1876.64,1876.98,633
28-09-23 3:15,1876.97,1877.49,1876.69,1876.91,428
28-09-23 3:30,1876.92,1877.55,1876.02,1876.25,594
28-09-23 3:45,1876.25,1877.08,1876.25,1877.03,494
28-09-23 4:00,1877.09,1877.48,1876.22,1876.74,897
28-09-23 4:15,1876.74,1876.77,1874.03,1874.15,919
28-09-23 4:30,1874.15,1874.44,1873.51,1873.89,743
28-09-23 4:45,1873.89,1875.26,1873.83,1874.07,932
28-09-23 5:00,1874.08,1874.47,1873.86,1874.36,645
28-09-23 5:15,1874.38,1874.65,1873.82,1874.64,457
28-09-23 5:30,1874.66,1875.24,1874.14,1874.67,560
28-09-23 5:45,1874.67,1874.94,1874.46,1874.8,410
28-09-23 6:00,1874.74,1874.83,1874.3,1874.34,391
28-09-23 6:15,1874.38,1874.84,1874.2,1874.29,498
28-09-23 6:30,1874.29,1874.54,1873.69,1874.42,403
28-09-23 6:45,1874.41,1875.18,1874.27,1874.64,356
28-09-23 7:00,1874.64,1874.81,1873.64,1873.92,466
28-09-23 7:15,1873.92,1874.34,1873.88,1874.02,281
28-09-23 7:30,1874.09,1875.19,1874.09,1875.19,215
28-09-23 7:45,1875.18,1875.25,1874.61,1874.85,271
28-09-23 8:00,1874.85,1875.51,1874.52,1875.15,512
28-09-23 8:15,1875.15,1876.7,1875.12,1875.98,407
28-09-23 8:30,1876.04,1877.05,1875.59,1876.69,899
28-09-23 8:45,1876.63,1877.25,1875.85,1876.98,417
28-09-23 9:00,1877.02,1877.61,1875.88,1875.88,1086
28-09-23 9:15,1875.88,1875.94,1873.71,1874.07,1364
28-09-23 9:30,1874.08,1875.24,1873.97,1874.54,1092
28-09-23 9:45,1874.56,1874.93,1874.04,1874.91,994
28-09-23 10:00,1875.04,1876.62,1874.62,1876.42,1247
28-09-23 10:15,1876.43,1878.22,1876.34,1877.33,929
28-09-23 10:30,1877.3,1877.82,1876.46,1876.47,788
28-09-23 10:45,1876.48,1877.05,1875.64,1875.72,798
28-09-23 11:00,1875.8,1876.23,1874.95,1876.05,1094
28-09-23 11:15,1876.06,1876.06,1874.83,1874.91,899
28-09-23 11:30,1874.92,1875.22,1873.61,1874.96,898
28-09-23 11:45,1874.97,1875.24,1873.85,1874.1,867
28-09-23 12:00,1874.11,1874.47,1873.71,1873.81,777
28-09-23 12:15,1873.81,1874.97,1873.81,1874.35,590
28-09-23 12:30,1874.36,1876.18,1873.88,1876.09,775
28-09-23 12:45,1876.09,1877.21,1875.73,1875.8,847
28-09-23 13:00,1875.79,1876.36,1875.18,1875.61,549
28-09-23 13:15,1875.62,1875.64,1874.48,1874.52,648
28-09-23 13:30,1874.5,1875.22,1874.43,1874.78,688
28-09-23 13:45,1874.8,1875.62,1874.51,1874.96,584
28-09-23 14:00,1874.92,1876.06,1874.67,1875.73,728
28-09-23 14:15,1875.71,1876.14,1875.17,1875.38,639
28-09-23 14:30,1875.31,1876.54,1874.55,1876.47,726
28-09-23 14:45,1876.51,1876.84,1875.97,1876.06,524
28-09-23 15:00,1876.06,1877.29,1875.77,1876.88,1424
28-09-23 15:15,1876.87,1877.95,1875.69,1875.89,1618
28-09-23 15:30,1875.88,1879.55,1874.15,1874.53,2990
28-09-23 15:45,1874.53,1874.54,1871.72,1872.36,3484
28-09-23 16:00,1872.37,1876.52,1872.32,1873.73,2844
28-09-23 16:15,1873.73,1875.2,1872.33,1874.75,2087
28-09-23 16:30,1874.78,1877.11,1872.84,1873.4,3263
28-09-23 16:45,1873.49,1873.73,1871.21,1873.11,2818
28-09-23 17:00,1873.07,1876.47,1872.97,1875.28,3007
28-09-23 17:15,1875.27,1875.64,1872.15,1872.31,2273
28-09-23 17:30,1872.4,1872.42,1866.73,1866.74,2504
28-09-23 17:45,1866.91,1868.56,1865.21,1865.28,2046
28-09-23 18:00,1865.31,1865.42,1859.73,1859.99,2139
28-09-23 18:15,1860,1861.87,1857.58,1860.87,2194
28-09-23 18:30,1860.87,1865.69,1860.31,1865.65,2050
28-09-23 18:45,1865.63,1865.98,1862.61,1864.7,1939
28-09-23 19:00,1864.7,1865.07,1862.57,1862.93,1422
28-09-23 19:15,1862.98,1864.76,1862.3,1864.65,1359
28-09-23 19:30,1864.63,1865.85,1864.43,1865.41,1390
28-09-23 19:45,1865.42,1865.52,1862.92,1863.51,1277
28-09-23 20:00,1863.53,1864.2,1862.11,1863.87,1350
28-09-23 20:15,1863.87,1864.1,1861.27,1861.41,1046
28-09-23 20:30,1861.39,1862.72,1860.94,1861.7,1027
28-09-23 20:45,1861.72,1862.14,1861.38,1861.95,639
28-09-23 21:00,1861.97,1863.29,1861.57,1863.28,501
28-09-23 21:15,1863.27,1865.54,1863.22,1865.47,592
28-09-23 21:30,1865.46,1865.46,1863.88,1865.28,773
28-09-23 21:45,1865.21,1865.94,1865.21,1865.52,602
28-09-23 22:00,1865.56,1865.71,1864.6,1865.24,841
28-09-23 22:15,1865.22,1866.38,1865.02,1866.38,684
28-09-23 22:30,1866.34,1866.67,1865.62,1866.26,550
28-09-23 22:45,1866.21,1867.28,1866.21,1867.12,516
28-09-23 23:00,1867.12,1867.3,1866.52,1866.76,313
28-09-23 23:15,1866.75,1866.82,1866.23,1866.33,241
28-09-23 23:30,1866.34,1866.53,1864.91,1864.99,253
28-09-23 23:45,1864.99,1865.21,1864.48,1864.71,76
29-09-23 1:00,1865.02,1866.08,1865.02,1865.62,248
29-09-23 1:15,1865.63,1866.25,1865.42,1865.73,265
29-09-23 1:30,1865.82,1865.87,1864.07,1864.09,323
29-09-23 1:45,1864.1,1864.54,1863.87,1864.29,207
29-09-23 2:00,1864.35,1865.15,1863.76,1865.05,403
29-09-23 2:15,1865.02,1865.8,1864.31,1865.55,641
29-09-23 2:30,1865.55,1866.07,1865.5,1865.64,396
29-09-23 2:45,1865.69,1866.71,1865.64,1866.67,307
29-09-23 3:00,1866.69,1866.92,1866.04,1866.37,323
29-09-23 3:15,1866.39,1867.25,1866.38,1866.93,282
29-09-23 3:30,1866.92,1867.12,1865.77,1865.88,354
29-09-23 3:45,1865.9,1865.9,1864.8,1865.33,526
29-09-23 4:00,1865.34,1865.6,1864.57,1865.34,434
29-09-23 4:15,1865.37,1866.37,1864.73,1865.09,577
29-09-23 4:30,1865.09,1865.8,1864.49,1864.82,692
29-09-23 4:45,1864.83,1866.21,1864.78,1865.82,435
29-09-23 5:00,1865.8,1866.97,1865.8,1866.61,572
29-09-23 5:15,1866.64,1867.01,1865.84,1866.31,525
29-09-23 5:30,1866.33,1866.43,1865.18,1865.63,325
29-09-23 5:45,1865.61,1865.61,1864.68,1864.82,258
29-09-23 6:00,1864.84,1864.87,1863.37,1863.63,308
29-09-23 6:15,1863.65,1863.73,1863.15,1863.16,239
29-09-23 6:30,1863.15,1864.43,1862.95,1864.11,369
29-09-23 6:45,1864.12,1864.5,1863.25,1863.31,389
29-09-23 7:00,1863.3,1863.98,1863.04,1863.95,469
29-09-23 7:15,1864.05,1864.81,1863.72,1864.72,303
29-09-23 7:30,1864.8,1865.61,1864.17,1865.55,483
29-09-23 7:45,1865.56,1865.67,1864.94,1865.04,259
29-09-23 8:00,1865.03,1865.26,1864.38,1864.9,374
29-09-23 8:15,1864.92,1865.13,1864.63,1864.77,373
29-09-23 8:30,1864.8,1865.75,1864.7,1865.69,322
29-09-23 8:45,1865.73,1868.24,1865.73,1867.35,725
29-09-23 9:00,1867.37,1867.94,1866.26,1867.88,705
29-09-23 9:15,1867.91,1869.24,1867.67,1868.34,779
29-09-23 9:30,1868.34,1870.09,1867.94,1869.72,751
29-09-23 9:45,1869.71,1870.41,1869.32,1870,1315
29-09-23 10:00,1869.88,1871.5,1869.45,1871.24,866
29-09-23 10:15,1871.29,1871.5,1870.32,1871.15,821
29-09-23 10:30,1871.13,1873.93,1870.94,1873.2,1231
29-09-23 10:45,1873.2,1873.7,1872.81,1873.5,1009
29-09-23 11:00,1873.47,1873.72,1871.92,1872.75,1165
29-09-23 11:15,1872.78,1873.09,1872.18,1872.64,907
29-09-23 11:30,1872.67,1872.67,1871.31,1871.38,784
29-09-23 11:45,1871.46,1872.46,1871.36,1871.56,945
29-09-23 12:00,1871.56,1872.1,1870.92,1871.91,910
29-09-23 12:15,1871.97,1872.23,1870.99,1871.44,828
29-09-23 12:30,1871.46,1873.37,1871.44,1873.3,891
29-09-23 12:45,1873.3,1873.6,1872.89,1873.58,668
29-09-23 13:00,1873.58,1873.58,1872.47,1872.97,807
29-09-23 13:15,1872.98,1873.17,1872.72,1873,572
29-09-23 13:30,1872.99,1873.21,1872.45,1873.21,477
29-09-23 13:45,1873.21,1873.21,1872.28,1872.29,587
29-09-23 14:00,1872.33,1872.33,1868.19,1868.92,1242
29-09-23 14:15,1868.92,1869.17,1867.86,1868.32,876
29-09-23 14:30,1868.32,1869.01,1867.5,1868.79,893
29-09-23 14:45,1868.83,1869.52,1868.02,1869.5,931
29-09-23 15:00,1869.53,1870.21,1868.4,1870.1,1335
29-09-23 15:15,1870.1,1871.18,1869.01,1870.11,1359
29-09-23 15:30,1870.12,1873.65,1868,1873.16,3505
29-09-23 15:45,1873.07,1874.02,1871.86,1873.84,2460
29-09-23 16:00,1873.89,1878.67,1873.69,1878.59,2741
29-09-23 16:15,1878.56,1879.78,1874.64,1874.64,1993
29-09-23 16:30,1874.69,1876.04,1872.43,1872.74,3131
29-09-23 16:45,1872.74,1873.64,1870.21,1870.42,2715
29-09-23 17:00,1870.48,1871.7,1861.21,1862.47,3635
29-09-23 17:15,1862.45,1863.05,1858.97,1859.46,2954
29-09-23 17:30,1859.43,1861.87,1859,1861.22,2765
29-09-23 17:45,1861.19,1862.56,1859.75,1860.78,2660
29-09-23 18:00,1860.81,1861,1856.22,1856.62,2458
29-09-23 18:15,1856.61,1857.48,1854.61,1854.83,1921
29-09-23 18:30,1854.8,1855.42,1852.18,1853.59,2065
29-09-23 18:45,1853.65,1855.45,1853.3,1854.72,1811
29-09-23 19:00,1854.72,1854.99,1853.33,1853.39,1287
29-09-23 19:15,1853.43,1856.01,1852.91,1856.01,1142
29-09-23 19:30,1855.97,1856.42,1854.77,1854.93,1024
29-09-23 19:45,1854.94,1855.61,1853.38,1853.69,1154
29-09-23 20:00,1853.71,1853.72,1850.97,1851.27,1147
29-09-23 20:15,1851.28,1851.31,1849.63,1850.24,1326
29-09-23 20:30,1850.33,1852.1,1849.97,1850.74,884
29-09-23 20:45,1850.74,1850.98,1849.69,1850.01,682
29-09-23 21:00,1850.01,1850.91,1849.57,1850.15,825
29-09-23 21:15,1850.16,1850.19,1847.07,1847.24,885
29-09-23 21:30,1847.23,1847.58,1846.3,1846.65,752
29-09-23 21:45,1846.67,1848.95,1846.59,1848.89,752
29-09-23 22:00,1848.89,1849.43,1847.96,1849.17,609
29-09-23 22:15,1849.15,1849.61,1848.56,1849.15,580
29-09-23 22:30,1849.15,1850.26,1848.44,1849.87,874
29-09-23 22:45,1849.86,1850,1848.04,1848.2,951
29-09-23 23:00,1848.19,1848.25,1847.7,1848.23,654
29-09-23 23:15,1848.25,1849.13,1848.08,1848.74,333
29-09-23 23:30,1848.73,1849.81,1848.09,1848.6,476
29-09-23 23:45,1848.6,1849.12,1848.49,1849.12,130
02-10-23 1:00,1847.38,1848.62,1847.01,1848.12,349
02-10-23 1:15,1848.16,1848.67,1847.82,1847.82,345
02-10-23 1:30,1847.86,1847.98,1846.07,1846.55,394
02-10-23 1:45,1846.47,1846.96,1845.62,1846.44,273
02-10-23 2:00,1846.44,1847.12,1846.4,1846.51,233
02-10-23 2:15,1846.62,1846.94,1846.11,1846.6,169
02-10-23 2:30,1846.63,1847.06,1846.31,1846.99,182
02-10-23 2:45,1847,1848.41,1846.6,1848.35,325
02-10-23 3:00,1848.37,1848.92,1848.16,1848.24,508
02-10-23 3:15,1848.25,1848.38,1847.46,1847.6,682
02-10-23 3:30,1847.7,1847.79,1845.64,1845.92,548
02-10-23 3:45,1845.92,1846.24,1845.09,1845.44,478
02-10-23 4:00,1845.44,1847.37,1845.41,1846.81,422
02-10-23 4:15,1846.81,1846.84,1845.29,1845.88,511
02-10-23 4:30,1845.87,1845.94,1845.14,1845.64,340
02-10-23 4:45,1845.62,1845.76,1843.94,1843.98,464
02-10-23 5:00,1843.95,1845.06,1843.77,1843.9,425
02-10-23 5:15,1843.9,1844.41,1843.05,1843.28,463
02-10-23 5:30,1843.28,1843.47,1842.79,1843.4,386
02-10-23 5:45,1843.41,1844.62,1843.31,1844.04,547
02-10-23 6:00,1844.03,1844.14,1843.62,1843.95,342
02-10-23 6:15,1843.96,1844.08,1843.64,1843.96,286
02-10-23 6:30,1843.96,1844.89,1843.58,1844.44,269
02-10-23 6:45,1844.43,1844.47,1843.34,1843.46,240
02-10-23 7:00,1843.45,1843.96,1842.8,1843.96,241
02-10-23 7:15,1843.92,1844.33,1843.77,1843.83,204
02-10-23 7:30,1843.69,1844.29,1842.77,1842.77,402
02-10-23 7:45,1842.81,1843.24,1842.38,1842.49,520
02-10-23 8:00,1842.5,1843.1,1842.39,1842.58,302
02-10-23 8:15,1842.59,1842.91,1842.46,1842.6,248
02-10-23 8:30,1842.62,1842.78,1840.69,1840.79,571
02-10-23 8:45,1840.81,1841.22,1839.12,1839.62,678
02-10-23 9:00,1839.55,1842.46,1839.37,1840.64,801
02-10-23 9:15,1840.64,1843.87,1840.44,1843.55,798
02-10-23 9:30,1843.54,1846.18,1843.49,1844.7,906
02-10-23 9:45,1844.7,1845.21,1843.73,1844.55,926
02-10-23 10:00,1844.56,1846,1843.65,1844.76,1287
02-10-23 10:15,1844.76,1844.78,1842.84,1842.84,1049
02-10-23 10:30,1842.88,1843.14,1840.15,1840.51,1093
02-10-23 10:45,1840.52,1841.11,1839.37,1839.73,1086
02-10-23 11:00,1839.69,1842.72,1839.63,1842.03,1005
02-10-23 11:15,1841.98,1842.87,1841.43,1842.31,819
02-10-23 11:30,1842.3,1843.19,1842.07,1842.09,839
02-10-23 11:45,1842.08,1842.08,1839.42,1839.49,956
02-10-23 12:00,1839.48,1839.63,1836.71,1838.22,1138
02-10-23 12:15,1838.2,1838.2,1833.64,1833.97,1205
02-10-23 12:30,1833.97,1835.42,1831.08,1834.32,1769
02-10-23 12:45,1834.29,1834.81,1832.82,1834.21,1226
02-10-23 13:00,1834.22,1835.02,1833.78,1834.59,1047
02-10-23 13:15,1834.56,1836.23,1834.36,1835.48,746
02-10-23 13:30,1835.44,1836,1833.61,1834.6,840
02-10-23 13:45,1834.59,1834.74,1832.75,1833.4,837
02-10-23 14:00,1833.44,1835.56,1833.44,1834.79,854
02-10-23 14:15,1834.78,1835.75,1834.06,1834.74,851
02-10-23 14:30,1834.73,1837.73,1834.66,1837.73,908
02-10-23 14:45,1837.74,1838.12,1837.07,1837.27,1115
02-10-23 15:00,1837.29,1837.81,1836.6,1836.84,949
02-10-23 15:15,1836.77,1840.54,1835.83,1836.53,2146
02-10-23 15:30,1836.55,1837.02,1834.26,1835.57,1943
02-10-23 15:45,1835.57,1836.24,1833.96,1836.24,1489
02-10-23 16:00,1836.26,1838.39,1835.62,1837.2,1604
02-10-23 16:15,1837.21,1838.3,1835.02,1835.31,1479
02-10-23 16:30,1835.3,1837.56,1832.29,1837.26,3280
02-10-23 16:45,1837.27,1837.27,1833.09,1833.76,2854
02-10-23 17:00,1833.28,1836.85,1828.23,1828.23,4102
02-10-23 17:15,1828.27,1832.03,1828.17,1830.35,2979
02-10-23 17:30,1830.37,1832.53,1827.06,1828,2671
02-10-23 17:45,1827.97,1830.07,1827.64,1828.83,2551
02-10-23 18:00,1828.89,1830.67,1827.41,1830.36,2195
02-10-23 18:15,1830.42,1834.15,1830.41,1832.97,2225
02-10-23 18:30,1833.06,1834.63,1831.96,1833.02,2436
02-10-23 18:45,1832.97,1833.01,1831.46,1832.62,1597
02-10-23 19:00,1832.59,1833.14,1830.42,1831.18,1447
02-10-23 19:15,1831.15,1832.13,1830.46,1831.69,1123
02-10-23 19:30,1831.69,1833.22,1830.43,1832.33,1050
02-10-23 19:45,1832.33,1832.44,1830.91,1831.57,1148
02-10-23 20:00,1831.57,1833.44,1831.28,1832.44,1139
02-10-23 20:15,1832.43,1833.54,1830.96,1831.45,1282
02-10-23 20:30,1831.54,1832.68,1831.22,1832.23,965
02-10-23 20:45,1832.2,1832.71,1831.65,1831.81,537
02-10-23 21:00,1831.84,1833.4,1831.17,1833.19,653
02-10-23 21:15,1833.17,1833.17,1831.34,1831.55,623
02-10-23 21:30,1831.54,1831.84,1830.43,1830.64,587
02-10-23 21:45,1830.64,1831.02,1830.23,1830.55,589
02-10-23 22:00,1830.55,1830.62,1829.35,1829.73,749
02-10-23 22:15,1829.63,1829.88,1829.24,1829.34,510
02-10-23 22:30,1829.36,1830.46,1829.26,1829.7,500
02-10-23 22:45,1829.71,1830.17,1829.19,1829.32,800
02-10-23 23:00,1829.32,1829.63,1828.61,1828.86,330
02-10-23 23:15,1828.87,1828.93,1827.85,1827.87,271
02-10-23 23:30,1827.83,1828.13,1827.45,1827.84,371
02-10-23 23:45,1827.85,1828.15,1827.61,1827.97,67
03-10-23 1:00,1828.86,1829.01,1828.37,1828.86,178
03-10-23 1:15,1828.77,1829.14,1828.6,1828.66,265
03-10-23 1:30,1828.65,1828.67,1827.52,1827.71,377
03-10-23 1:45,1827.78,1828.76,1827.33,1828.11,225
03-10-23 2:00,1828.13,1828.13,1822.29,1822.88,538
03-10-23 2:15,1822.99,1823.12,1820.41,1822.22,781
03-10-23 2:30,1822.25,1824.53,1821.98,1824.34,412
03-10-23 2:45,1824.35,1826.85,1824.34,1824.97,595
03-10-23 3:00,1824.87,1825.22,1821.99,1823.07,1121
03-10-23 3:15,1823.16,1824.26,1822.85,1823.02,578
03-10-23 3:30,1823.14,1824.3,1822.1,1824.03,604
03-10-23 3:45,1824.03,1825.06,1823.8,1824.65,511
03-10-23 4:00,1824.69,1825.03,1823.15,1823.16,630
03-10-23 4:15,1823.19,1825,1822.86,1822.89,661
03-10-23 4:30,1822.86,1823.67,1822.6,1823.46,705
03-10-23 4:45,1823.44,1823.52,1822.81,1822.89,440
03-10-23 5:00,1822.91,1823.16,1819.19,1820.1,898
03-10-23 5:15,1820.1,1820.27,1816.83,1817.14,1321
03-10-23 5:30,1817.13,1817.38,1815.02,1817.15,814
03-10-23 5:45,1817.16,1818.48,1816.91,1817.38,555
03-10-23 6:00,1817.37,1818.46,1817.2,1818.33,601
03-10-23 6:15,1818.48,1818.48,1817,1817.24,401
03-10-23 6:30,1817.23,1819.4,1816.89,1819.24,843
03-10-23 6:45,1819.26,1820.68,1818.61,1820.48,545
03-10-23 7:00,1820.56,1821.63,1820.4,1821.56,558
03-10-23 7:15,1821.55,1821.56,1819.68,1820.78,580
03-10-23 7:30,1820.8,1821.71,1820.15,1821.08,674
03-10-23 7:45,1821.09,1821.11,1820.27,1820.61,400
03-10-23 8:00,1820.57,1820.89,1819.51,1819.61,530
03-10-23 8:15,1819.58,1820.14,1819.03,1819.35,455
03-10-23 8:30,1819.36,1819.8,1818.83,1819.38,466
03-10-23 8:45,1819.35,1819.45,1818.12,1819.37,582
03-10-23 9:00,1819.36,1822.93,1819.12,1822.93,1116
03-10-23 9:15,1822.95,1823.55,1820.21,1822.78,916
03-10-23 9:30,1822.87,1824.01,1822.39,1823.72,1125
03-10-23 9:45,1823.72,1824.55,1823.26,1823.79,831
03-10-23 10:00,1823.81,1824.38,1821.13,1821.46,1430
03-10-23 10:15,1821.44,1822.13,1820.65,1821.76,1023
03-10-23 10:30,1821.75,1823.14,1821.64,1822.71,1280
03-10-23 10:45,1822.65,1824.14,1822.54,1824.01,796
03-10-23 11:00,1823.99,1828.11,1823.92,1827.79,1642
03-10-23 11:15,1827.74,1829.05,1827.18,1828.74,1139
03-10-23 11:30,1828.75,1829.07,1826.73,1826.9,868
03-10-23 11:45,1826.9,1827.21,1825.94,1826.19,929
03-10-23 12:00,1826.2,1826.82,1823.71,1825.48,994
03-10-23 12:15,1825.49,1827.26,1825.37,1827.26,856
03-10-23 12:30,1827.27,1827.91,1825.75,1826.16,1031
03-10-23 12:45,1826.14,1827.46,1825.88,1826.38,816
03-10-23 13:00,1826.31,1826.83,1825.77,1825.79,719
03-10-23 13:15,1825.78,1826.34,1824.94,1826.32,751
03-10-23 13:30,1826.31,1827.29,1825.5,1826.18,691
03-10-23 13:45,1826.18,1826.88,1825.67,1825.78,902
03-10-23 14:00,1825.78,1826.28,1823.61,1824.35,1126
03-10-23 14:15,1824.36,1826.11,1823.89,1825.09,1424
03-10-23 14:30,1825.06,1826.72,1824.75,1826.69,1310
03-10-23 14:45,1826.73,1827.23,1825.01,1825.89,1330
03-10-23 15:00,1825.97,1827.56,1825.66,1827.35,1867
03-10-23 15:15,1827.34,1829.72,1826.02,1827.18,2342
03-10-23 15:30,1827.22,1827.23,1824.37,1825.11,1890
