entry_time,exit_time,direction,entry_price,exit_price,sl_price,lots,pnl,highest_rr,closed_rr,exit_reason
2025-07-02 08:30:00,2025-07-02 08:30:00,LONG,3342.85,3338.02,3338.02,0.41,-197.98,0.21,-1.0,SL hit
2025-07-02 09:45:00,2025-07-02 12:15:00,SHORT,3332.93,3338.08,3338.08,0.39,-200.98,1.03,-1.0,SL hit
2025-07-02 13:00:00,2025-07-02 16:45:00,LONG,3341.67,3336.38,3336.38,0.38,-201.08,1.79,-1.0,SL hit
2025-07-02 17:15:00,2025-07-02 17:45:00,SHORT,3334.73,3341.84,3341.84,0.28,-199.14,0.11,-1.0,SL hit
2025-07-02 20:30:00,2025-07-03 02:15:00,LONG,3348.81,3355.65,3342.9,0.34,232.56,2.88,1.16,Opposite signal — full exit
2025-07-03 03:00:00,2025-07-03 08:45:00,SHORT,3349.36,3354.63,3354.63,0.38,-200.31,1.42,-1.0,SL hit
2025-07-03 09:00:00,2025-07-03 10:15:00,LONG,3359.34,3354.69,3354.69,0.43,-199.86,0.91,-1.0,SL hit
2025-07-03 12:30:00,2025-07-03 16:15:00,SHORT,3350.42,3328.05,3355.72,0.38,850.06,7.32,4.22,Opposite signal — full exit
2025-07-04 04:30:00,2025-07-04 12:30:00,LONG,3332.52,3338.28,3322.16,0.19,109.44,1.2,0.56,Opposite signal — full exit
2025-07-04 12:45:00,2025-07-07 01:00:00,SHORT,3334.46,3339.32,3339.32,0.41,-199.17,0.76,-1.0,SL hit
2025-07-07 16:30:00,2025-07-08 03:15:00,LONG,3311.75,3336.22,3304.14,0.26,636.22,4.46,3.22,Opposite signal — full exit
2025-07-08 06:45:00,2025-07-08 08:15:00,SHORT,3330.77,3336.16,3336.16,0.37,-199.3,0.62,-1.0,SL hit
2025-07-09 16:15:00,2025-07-10 16:45:00,LONG,3298.01,3321.18,3291.63,0.31,718.27,5.07,3.63,Opposite signal — full exit
2025-07-10 17:00:00,2025-07-10 17:15:00,SHORT,3312.74,3319.99,3319.99,0.28,-202.97,0.36,-1.0,SL hit
2025-07-11 03:15:00,2025-07-11 04:00:00,LONG,3326.44,3330.33,3322.64,0.53,206.17,2.51,1.02,Opposite signal — full exit
2025-07-14 05:15:00,2025-07-14 07:30:00,SHORT,3355.64,3360.79,3360.79,0.39,-200.9,0.35,-1.0,SL hit
2025-07-14 10:00:00,2025-07-14 15:00:00,LONG,3368.74,3362.83,3362.83,0.34,-201.1,1.04,-1.0,SL hit
2025-07-14 15:30:00,2025-07-15 05:45:00,SHORT,3357.94,3348.99,3364.09,0.33,295.35,2.77,1.46,Opposite signal — full exit
2025-07-15 06:00:00,2025-07-15 14:45:00,LONG,3350.94,3357.0,3346.92,0.5,303.0,3.83,1.51,Opposite signal — full exit
2025-07-15 15:00:00,2025-07-15 15:30:00,SHORT,3354.89,3359.83,3359.83,0.41,-202.45,1.72,-1.0,SL hit
2025-07-16 07:30:00,2025-07-16 15:30:00,LONG,3335.21,3334.36,3330.99,0.47,-39.95,1.84,-0.2,Opposite signal — full exit
2025-07-16 15:45:00,2025-07-16 16:15:00,SHORT,3333.98,3338.81,3338.81,0.41,-198.0,0.61,-1.0,SL hit
2025-07-16 18:00:00,2025-07-17 03:45:00,LONG,3338.04,3342.0,3329.94,0.25,99.0,4.84,0.49,Opposite signal — full exit
2025-07-17 04:00:00,2025-07-17 17:15:00,SHORT,3340.79,3324.55,3345.87,0.39,633.36,6.09,3.2,Opposite signal — full exit
2025-07-17 17:30:00,2025-07-18 06:15:00,LONG,3330.34,3336.54,3322.49,0.25,155.0,1.76,0.79,Opposite signal — full exit
2025-07-18 06:30:00,2025-07-18 08:00:00,SHORT,3335.22,3339.51,3339.51,0.47,-201.62,0.34,-1.0,SL hit
2025-07-18 10:00:00,2025-07-18 21:00:00,LONG,3341.74,3352.31,3337.24,0.44,465.08,4.31,2.35,Opposite signal — full exit
2025-07-18 21:15:00,2025-07-21 03:30:00,SHORT,3350.47,3351.69,3355.0,0.44,-53.68,1.23,-0.27,Opposite signal — full exit
2025-07-21 03:45:00,2025-07-22 02:30:00,LONG,3353.46,3401.32,3349.93,0.57,2728.02,13.9,13.54,Opposite signal — full exit
2025-07-22 04:45:00,2025-07-22 06:30:00,SHORT,3388.15,3392.17,3392.17,0.5,-201.11,0.73,-1.0,SL hit
2025-07-22 15:15:00,2025-07-23 04:45:00,LONG,3393.9,3424.33,3390.09,0.52,1582.36,11.82,7.98,Opposite signal — full exit
2025-07-23 05:00:00,2025-07-23 06:15:00,SHORT,3421.09,3427.11,3427.11,0.33,-198.73,0.32,-1.0,SL hit
2025-07-23 10:15:00,2025-07-23 10:30:00,LONG,3428.32,3422.86,3422.86,0.37,-202.2,0.26,-1.0,SL hit
2025-07-23 16:00:00,2025-07-24 09:30:00,SHORT,3419.92,3369.92,3425.71,0.17,875.0,8.65,8.64,TP1 (+50pts) — 50% partial
2025-07-23 16:00:00,2025-07-24 16:45:00,SHORT,3419.92,3366.82,3419.92,0.17,929.25,11.84,9.18,Opposite signal — runner 50%
2025-07-25 05:45:00,2025-07-28 06:00:00,SHORT,3363.76,3335.36,3368.1,0.46,1306.4,9.22,6.55,Opposite signal — full exit
2025-07-28 06:15:00,2025-07-28 15:15:00,LONG,3338.05,3331.73,3331.73,0.32,-202.13,1.16,-1.0,SL hit
2025-07-28 15:30:00,2025-07-28 23:00:00,SHORT,3330.48,3317.21,3335.72,0.38,504.26,5.48,2.53,Opposite signal — full exit
2025-07-29 04:45:00,2025-07-29 06:15:00,LONG,3319.64,3314.87,3314.87,0.42,-200.41,0.26,-1.0,SL hit
2025-07-30 16:00:00,2025-07-31 04:00:00,SHORT,3313.41,3286.47,3320.3,0.29,781.26,6.58,3.91,Opposite signal — full exit
