entry_time,exit_time,direction,entry_price,exit_price,sl_price,lots,pnl,highest_rr,closed_rr,exit_reason
2024-01-02 16:45:00,2024-01-02 21:30:00,LONG,37597.35,37672.81,37434.66,1.23,92.82,1.19,0.46,Opposite signal — full exit
2024-01-02 21:45:00,2024-01-03 19:45:00,SHORT,37643.76,37525.16,37812.65,1.18,139.95,1.42,0.7,Opposite signal — full exit
2024-01-03 20:00:00,2024-01-03 22:45:00,LONG,37550.7,37467.54,37380.15,1.17,-97.3,0.36,-0.49,Opposite signal — full exit
2024-01-03 23:00:00,2024-01-04 09:15:00,SHORT,37430.07,37481.2,37641.64,0.95,-48.57,0.09,-0.24,Opposite signal — full exit
2024-01-04 09:30:00,2024-01-04 19:30:00,LONG,37486.7,37572.68,37426.11,3.3,283.73,3.86,1.42,Opposite signal — full exit
2024-01-04 19:45:00,2024-01-05 16:15:00,SHORT,37525.67,37394.8,37706.37,1.11,145.27,1.55,0.72,Opposite signal — full exit
2024-01-05 16:30:00,2024-01-05 19:00:00,LONG,37433.73,37444.57,37273.72,1.25,13.55,1.19,0.07,Opposite signal — full exit
2024-01-05 19:15:00,2024-01-05 21:00:00,SHORT,37372.1,37473.62,37601.72,0.87,-88.32,0.24,-0.44,Opposite signal — full exit
2024-01-05 21:15:00,2024-01-08 03:45:00,LONG,37507.01,37365.7,37284.51,0.9,-127.18,0.03,-0.64,Opposite signal — full exit
2024-01-08 17:30:00,2024-01-09 10:00:00,LONG,37358.95,37616.17,37201.23,1.27,326.67,2.12,1.63,Opposite signal — full exit
2024-01-09 10:15:00,2024-01-09 18:45:00,SHORT,37589.45,37474.53,37643.28,3.72,427.5,4.26,2.13,Opposite signal — full exit
2024-01-09 19:00:00,2024-01-10 13:45:00,LONG,37521.41,37482.7,37377.35,1.39,-53.81,0.2,-0.27,Opposite signal — full exit
2024-01-10 14:00:00,2024-01-10 16:15:00,SHORT,37474.86,37520.43,37548.72,2.71,-123.49,0.05,-0.62,Opposite signal — full exit
2024-01-10 16:30:00,2024-01-10 17:00:00,LONG,37544.39,37582.49,37455.07,2.24,85.34,1.28,0.43,Opposite signal — full exit
2024-01-10 21:30:00,2024-01-11 11:30:00,LONG,37685.37,37771.0,37527.9,1.27,108.75,0.79,0.54,Opposite signal — full exit
2024-01-11 11:45:00,2024-01-11 16:15:00,SHORT,37731.5,37671.0,37805.41,2.71,163.95,1.93,0.82,Opposite signal — full exit
2024-01-11 17:00:00,2024-01-11 20:45:00,SHORT,37612.68,37598.95,37828.7,0.93,12.77,0.89,0.06,Opposite signal — full exit
2024-01-11 21:00:00,2024-01-12 09:45:00,LONG,37648.19,37651.87,37407.33,0.83,3.05,0.39,0.02,Opposite signal — full exit
2024-01-12 10:00:00,2024-01-12 10:00:00,SHORT,37640.47,37714.16,37714.16,2.71,-199.71,0.0,-1.0,SL hit
2024-01-12 13:00:00,2024-01-12 16:00:00,SHORT,37697.89,37619.92,37829.92,1.51,117.73,1.91,0.59,Opposite signal — full exit
2024-01-12 16:15:00,2024-01-12 17:00:00,LONG,37677.89,37631.37,37480.08,1.01,-46.99,0.72,-0.24,Opposite signal — full exit
2024-01-15 15:15:00,2024-01-16 11:00:00,SHORT,37506.2,37419.2,37640.8,1.49,129.63,0.97,0.65,Opposite signal — full exit
2024-01-16 11:15:00,2024-01-16 16:30:00,LONG,37455.7,37354.27,37354.27,1.97,-199.82,0.89,-1.0,SL hit
2024-01-16 16:45:00,2024-01-17 17:00:00,SHORT,37371.35,37246.25,37566.13,1.03,128.85,1.15,0.64,Opposite signal — full exit
2024-01-17 17:15:00,2024-01-17 20:15:00,LONG,37313.26,37237.62,37155.56,1.27,-96.06,0.37,-0.48,Opposite signal — full exit
2024-01-17 20:30:00,2024-01-18 12:45:00,SHORT,37204.67,37269.2,37375.76,1.17,-75.5,0.44,-0.38,Opposite signal — full exit
2024-01-18 13:00:00,2024-01-18 13:45:00,LONG,37308.2,37276.2,37220.1,2.27,-72.64,0.29,-0.36,Opposite signal — full exit
2024-01-18 14:00:00,2024-01-18 17:30:00,SHORT,37237.7,37218.06,37346.03,1.85,36.33,1.08,0.18,Opposite signal — full exit
2024-01-18 17:45:00,2024-01-19 16:15:00,LONG,37266.75,37612.7,37079.31,1.07,370.17,2.34,1.85,Opposite signal — full exit
2024-01-19 16:30:00,2024-01-19 17:45:00,SHORT,37574.2,37565.22,37697.06,1.63,14.64,1.05,0.07,Opposite signal — full exit
2024-01-19 18:00:00,2024-01-22 18:30:00,LONG,37596.33,38018.08,37397.58,1.01,425.97,2.58,2.12,Opposite signal — full exit
2024-01-22 18:45:00,2024-01-23 22:00:00,SHORT,37971.69,37904.94,38123.7,1.32,88.11,1.14,0.44,Opposite signal — full exit
2024-01-23 22:15:00,2024-01-24 16:45:00,LONG,37925.98,38025.35,37801.26,1.6,158.99,1.22,0.8,Opposite signal — full exit
2024-01-24 17:00:00,2024-01-24 19:45:00,SHORT,37975.85,38028.82,38086.55,1.81,-95.88,0.48,-0.48,Opposite signal — full exit
2024-01-24 20:00:00,2024-01-24 20:30:00,LONG,38045.69,37969.16,37901.35,1.39,-106.38,0.02,-0.53,Opposite signal — full exit
2024-01-24 20:45:00,2024-01-25 15:30:00,SHORT,37921.57,37802.7,38084.71,1.23,146.21,1.03,0.73,Opposite signal — full exit
2024-01-25 19:15:00,2024-01-25 22:45:00,SHORT,37832.36,38054.79,38054.79,0.9,-200.19,0.19,-1.0,SL hit
2024-01-25 23:00:00,2024-01-26 08:15:00,LONG,38055.8,37905.08,37830.07,0.89,-134.14,0.01,-0.67,Opposite signal — full exit
2024-01-26 08:30:00,2024-01-26 11:45:00,SHORT,37901.67,37983.09,37983.09,2.46,-200.29,0.05,-1.0,SL hit
2024-01-26 12:00:00,2024-01-26 16:00:00,LONG,37978.41,38056.04,37891.07,2.29,177.77,1.05,0.89,Opposite signal — full exit
2024-01-26 16:45:00,2024-01-26 20:30:00,LONG,38120.17,38093.76,37958.08,1.23,-32.48,0.6,-0.16,Opposite signal — full exit
2024-01-26 20:45:00,2024-01-29 09:30:00,SHORT,38037.9,38080.7,38234.29,1.02,-43.66,0.17,-0.22,Opposite signal — full exit
2024-01-29 09:45:00,2024-01-29 11:30:00,LONG,38090.2,38071.7,38038.38,3.86,-71.41,0.31,-0.36,Opposite signal — full exit
2024-01-29 11:45:00,2024-01-29 13:30:00,SHORT,38056.7,38093.2,38117.77,3.28,-119.72,0.34,-0.6,Opposite signal — full exit
2024-01-29 13:45:00,2024-01-29 17:45:00,LONG,38093.7,38108.21,38035.08,3.41,49.48,1.33,0.25,Opposite signal — full exit
2024-01-29 18:00:00,2024-01-29 22:00:00,SHORT,38081.51,38210.46,38210.46,1.55,-199.87,0.18,-1.0,SL hit
2024-01-29 22:15:00,2024-01-30 09:00:00,LONG,38237.61,38278.7,38099.31,1.45,59.58,0.79,0.3,Opposite signal — full exit
