entry_time,exit_time,direction,entry_price,exit_price,sl_price,lots,pnl,highest_rr,closed_rr,exit_reason
2026-01-05 01:15:00,2026-01-05 01:30:00,LONG,4370.17,4356.18,4356.18,0.14,-195.9,0.0,0.0,SL hit
2026-01-05 13:30:00,2026-01-05 16:15:00,SHORT,4417.2,4429.19,4429.19,0.17,-203.86,0.0,0.0,SL hit
2026-01-06 03:30:00,2026-01-06 03:45:00,SHORT,4434.91,4446.97,4446.97,0.17,-205.03,0.0,0.0,SL hit
2026-01-06 04:15:00,2026-01-06 11:45:00,LONG,4459.48,4446.51,4446.51,0.15,-194.61,0.0,0.0,SL hit
2026-01-06 12:00:00,2026-01-06 13:30:00,SHORT,4446.27,4457.86,4457.86,0.17,-197.11,0.0,0.0,SL hit
2026-01-06 13:45:00,2026-01-06 16:45:00,LONG,4461.73,4483.43,4450.88,0.09,195.26,0.0,0.0,TP1 (1:2) — partial close
2026-01-06 13:45:00,2026-01-06 17:15:00,LONG,4461.73,4475.38,4461.73,0.09,122.84,0.0,0.0,ATR Trail exit
2026-01-07 03:15:00,2026-01-07 07:30:00,SHORT,4471.1,4449.78,4481.76,0.1,202.56,0.0,0.0,TP1 (1:2) — partial close
2026-01-07 03:15:00,2026-01-07 07:30:00,SHORT,4471.1,4463.51,4471.1,0.1,72.1,0.0,0.0,ATR Trail exit
2026-01-07 10:00:00,2026-01-07 13:45:00,LONG,4460.97,4449.43,4449.43,0.17,-196.23,0.0,0.0,SL hit
2026-01-07 16:00:00,2026-01-07 16:30:00,LONG,4452.95,4439.92,4439.92,0.15,-195.4,0.0,0.0,SL hit
2026-01-07 17:15:00,2026-01-07 17:15:00,SHORT,4426.7,4441.29,4441.29,0.14,-204.23,0.0,0.0,SL hit
2026-01-07 18:15:00,2026-01-08 06:30:00,LONG,4447.06,4432.28,4432.28,0.14,-206.94,0.0,0.0,SL hit
2026-01-08 08:45:00,2026-01-08 10:30:00,LONG,4435.85,4424.09,4424.09,0.17,-200.0,0.0,0.0,SL hit
2026-01-08 10:45:00,2026-01-08 10:45:00,SHORT,4421.34,4432.55,4432.55,0.18,-201.75,0.0,0.0,SL hit
2026-01-08 14:45:00,2026-01-08 15:00:00,LONG,4428.97,4417.75,4417.75,0.18,-201.99,0.0,0.0,SL hit
2026-01-09 03:00:00,2026-01-09 04:00:00,SHORT,4462.25,4472.41,4472.41,0.2,-203.29,0.0,0.0,SL hit
2026-01-09 04:15:00,2026-01-09 05:30:00,LONG,4471.78,4460.98,4460.98,0.19,-205.19,0.0,0.0,SL hit
2026-01-09 20:00:00,2026-01-09 20:30:00,SHORT,4484.61,4498.85,4498.85,0.14,-199.39,0.0,0.0,SL hit
2026-01-09 22:15:00,2026-01-12 01:15:00,LONG,4506.77,4532.58,4493.86,0.07,193.58,0.0,0.0,TP1 (1:2) — partial close
2026-01-09 22:15:00,2026-01-12 02:00:00,LONG,4506.77,4540.7,4506.77,0.07,254.5,0.0,0.0,ATR Trail exit
2026-01-12 04:00:00,2026-01-12 09:15:00,SHORT,4570.05,4585.83,4585.83,0.13,-205.15,0.0,0.0,SL hit
2026-01-12 10:00:00,2026-01-12 15:30:00,LONG,4587.69,4612.14,4575.47,0.08,195.57,0.0,0.0,TP1 (1:2) — partial close
2026-01-12 10:00:00,2026-01-12 16:00:00,LONG,4587.69,4603.7,4587.69,0.08,128.07,0.0,0.0,ATR Trail exit
2026-01-12 16:15:00,2026-01-12 16:30:00,SHORT,4596.38,4609.7,4609.7,0.15,-199.76,0.0,0.0,SL hit
2026-01-12 17:15:00,2026-01-12 20:15:00,LONG,4617.47,4601.86,4601.86,0.13,-202.91,0.0,0.0,SL hit
2026-01-13 02:00:00,2026-01-13 02:30:00,LONG,4599.72,4585.64,4585.64,0.14,-197.17,0.0,0.0,SL hit
2026-01-13 04:00:00,2026-01-13 04:45:00,SHORT,4577.94,4592.18,4592.18,0.14,-199.32,0.0,0.0,SL hit
2026-01-13 05:15:00,2026-01-13 08:15:00,LONG,4597.75,4584.18,4584.18,0.15,-203.58,0.0,0.0,SL hit
2026-01-13 08:30:00,2026-01-13 10:30:00,SHORT,4584.81,4596.18,4596.18,0.18,-204.69,0.0,0.0,SL hit
2026-01-13 10:45:00,2026-01-13 12:00:00,LONG,4593.53,4581.93,4581.93,0.17,-197.24,0.0,0.0,SL hit
2026-01-13 17:30:00,2026-01-13 22:30:00,SHORT,4608.79,4579.73,4623.32,0.07,203.44,0.0,0.0,TP1 (1:2) — partial close
2026-01-13 17:30:00,2026-01-14 01:45:00,SHORT,4608.79,4598.75,4608.79,0.07,70.31,0.0,0.0,ATR Trail exit
2026-01-14 02:15:00,2026-01-14 07:00:00,LONG,4605.15,4631.47,4591.99,0.07,197.39,0.0,0.0,TP1 (1:2) — partial close
2026-01-14 02:15:00,2026-01-14 07:45:00,LONG,4605.15,4625.82,4605.15,0.07,155.0,0.0,0.0,ATR Trail exit
2026-01-14 08:00:00,2026-01-14 08:00:00,SHORT,4619.51,4631.14,4631.14,0.17,-197.74,0.0,0.0,SL hit
2026-01-14 09:00:00,2026-01-14 10:00:00,LONG,4637.19,4625.32,4625.32,0.17,-201.78,0.0,0.0,SL hit
2026-01-14 16:45:00,2026-01-14 20:30:00,SHORT,4618.91,4631.19,4631.19,0.16,-196.44,0.0,0.0,SL hit
2026-01-14 23:45:00,2026-01-15 03:30:00,SHORT,4621.12,4595.59,4633.89,0.08,204.24,0.0,0.0,TP1 (1:2) — partial close
2026-01-14 23:45:00,2026-01-15 04:00:00,SHORT,4621.12,4614.37,4621.12,0.08,53.97,0.0,0.0,ATR Trail exit
2026-01-15 09:00:00,2026-01-15 15:30:00,LONG,4610.13,4595.53,4595.53,0.14,-204.43,0.0,0.0,SL hit
2026-01-15 15:45:00,2026-01-15 16:15:00,SHORT,4590.03,4600.98,4600.98,0.18,-197.14,0.0,0.0,SL hit
