entry_time,exit_time,direction,entry_price,exit_price,sl_price,lots,pnl,highest_rr,closed_rr,exit_reason
2024-01-02 16:45:00,2024-01-02 18:45:00,LONG,37597.35,37719.37,37536.34,0.01,91.51,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-02 16:45:00,2024-01-02 19:30:00,LONG,37597.35,37780.38,37597.35,0.0,54.91,0.0,0.0,TP2 (1:3) — 25% partial
2024-01-02 16:45:00,2024-01-02 22:00:00,LONG,37597.35,37597.35,37597.35,0.02,0.0,0.0,0.0,SL (breakeven) — after TP2
2024-01-03 20:00:00,2024-01-03 21:00:00,LONG,37550.7,37486.74,37486.74,0.03,-191.87,0.0,0.0,SL hit (before TP1)
2024-01-03 23:00:00,2024-01-04 10:30:00,SHORT,37430.07,37509.41,37509.41,0.03,-238.01,0.0,0.0,SL hit (before TP1)
2024-01-04 19:45:00,2024-01-05 11:00:00,SHORT,37525.67,37390.14,37593.43,0.01,101.64,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-04 19:45:00,2024-01-05 15:30:00,SHORT,37525.67,37322.38,37525.67,0.0,60.99,0.0,0.0,TP2 (1:3) — 25% partial
2024-01-04 19:45:00,2024-01-05 15:30:00,SHORT,37525.67,37254.62,37525.67,0.01,162.63,0.0,0.0,TP3 (1:4) — 15% partial
2024-01-04 19:45:00,2024-01-05 16:30:00,SHORT,37525.67,37433.73,37525.67,0.01,124.12,0.0,0.0,Opposite signal exit (10%)
2024-01-05 19:15:00,2024-01-05 20:30:00,SHORT,37372.1,37458.21,37458.21,0.02,-172.21,0.0,0.0,SL hit (before TP1)
2024-01-05 21:15:00,2024-01-05 21:45:00,LONG,37507.01,37423.57,37423.57,0.02,-166.87,0.0,0.0,SL hit (before TP1)
2024-01-08 04:00:00,2024-01-08 11:30:00,SHORT,37335.2,37230.53,37387.53,0.01,104.67,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-08 04:00:00,2024-01-08 15:15:00,SHORT,37335.2,37335.2,37335.2,0.03,0.0,0.0,0.0,SL (breakeven) — after TP1
2024-01-08 17:30:00,2024-01-08 20:00:00,LONG,37358.95,37477.24,37299.81,0.01,88.72,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-08 17:30:00,2024-01-08 21:00:00,LONG,37358.95,37536.38,37358.95,0.0,53.23,0.0,0.0,TP2 (1:3) — 25% partial
2024-01-08 17:30:00,2024-01-08 21:30:00,LONG,37358.95,37595.53,37358.95,0.01,141.95,0.0,0.0,TP3 (1:4) — 15% partial
2024-01-08 17:30:00,2024-01-09 10:15:00,LONG,37358.95,37589.45,37358.95,0.01,311.17,0.0,0.0,Opposite signal exit (10%)
2024-01-09 19:00:00,2024-01-09 20:15:00,LONG,37521.41,37467.39,37467.39,0.04,-216.09,0.0,0.0,SL hit (before TP1)
2024-01-10 14:00:00,2024-01-10 14:00:00,SHORT,37474.86,37502.56,37502.56,0.07,-193.89,0.0,0.0,SL hit (before TP1)
