entry_time,exit_time,direction,entry_price,exit_price,sl_price,lots,pnl,highest_rr,closed_rr,exit_reason
2026-01-05 06:45:00,2026-01-06 02:00:00,LONG,25281.02,25359.52,25251.64,6.81,534.58,7.71,2.67,Opposite signal
2026-01-06 02:15:00,2026-01-06 03:15:00,SHORT,25359.27,25389.4,25389.4,6.64,-200.07,0.13,-1.0,SL hit
2026-01-06 06:15:00,2026-01-06 10:00:00,LONG,25440.15,25419.81,25419.81,9.83,-199.92,1.81,-1.0,SL hit
2026-01-06 14:15:00,2026-01-06 15:45:00,LONG,25416.83,25395.0,25395.0,9.16,-199.95,1.65,-1.0,SL hit
2026-01-07 08:45:00,2026-01-07 15:30:00,SHORT,25577.27,25595.92,25620.33,4.64,-86.54,1.06,-0.43,Opposite signal
2026-01-07 15:45:00,2026-01-07 16:00:00,LONG,25595.67,25575.89,25575.89,10.11,-200.02,0.0,-1.0,SL hit
2026-01-07 22:30:00,2026-01-08 09:15:00,SHORT,25665.33,25570.52,25706.06,4.91,465.52,4.46,2.33,Opposite signal
2026-01-08 10:30:00,2026-01-08 11:45:00,LONG,25598.52,25566.53,25566.53,6.25,-199.94,0.51,-1.0,SL hit
2026-01-08 16:45:00,2026-01-08 16:45:00,SHORT,25433.67,25477.45,25477.45,4.57,-200.08,0.55,-1.0,SL hit
2026-01-08 23:45:00,2026-01-09 01:45:00,LONG,25543.02,25495.9,25495.9,4.24,-199.81,0.08,-1.0,SL hit
2026-01-09 16:30:00,2026-01-09 16:30:00,SHORT,25532.1,25567.86,25567.86,5.59,-199.9,1.81,-1.0,SL hit
2026-01-09 17:30:00,2026-01-09 17:30:00,LONG,25670.83,25605.71,25605.71,3.07,-199.92,0.39,-1.0,SL hit
2026-01-12 02:45:00,2026-01-12 14:00:00,SHORT,25626.52,25554.02,25666.07,5.06,366.85,4.33,1.83,Opposite signal
2026-01-12 14:45:00,2026-01-13 01:15:00,LONG,25564.83,25752.77,25537.04,7.2,1353.17,9.99,6.76,Opposite signal
2026-01-13 02:00:00,2026-01-13 08:15:00,SHORT,25720.9,25742.41,25750.29,6.81,-146.48,1.67,-0.73,Opposite signal
2026-01-13 08:30:00,2026-01-13 10:30:00,LONG,25743.03,25721.07,25721.07,9.11,-200.04,0.66,-1.0,SL hit
2026-01-13 17:30:00,2026-01-13 17:45:00,SHORT,25666.42,25720.2,25720.2,3.72,-200.07,0.6,-1.0,SL hit
2026-01-13 18:45:00,2026-01-13 19:45:00,LONG,25796.71,25733.57,25733.57,3.17,-200.17,0.84,-1.0,SL hit
2026-01-13 21:00:00,2026-01-13 22:45:00,SHORT,25665.37,25727.63,25727.63,3.21,-199.87,0.61,-1.0,SL hit
2026-01-14 23:00:00,2026-01-14 23:45:00,LONG,25465.17,25391.59,25391.59,2.72,-200.14,0.28,-1.0,SL hit
2026-01-15 21:30:00,2026-01-16 07:15:00,SHORT,25637.47,25653.81,25687.57,3.99,-65.2,2.36,-0.33,Opposite signal
2026-01-16 07:30:00,2026-01-16 10:30:00,LONG,25654.06,25634.84,25634.84,10.41,-200.09,1.38,-1.0,SL hit
2026-01-16 17:00:00,2026-01-19 18:00:00,SHORT,25564.17,25214.46,25603.64,5.07,1773.03,12.47,8.86,Opposite signal
2026-01-19 18:15:00,2026-01-19 18:15:00,LONG,25214.59,25169.12,25169.12,4.4,-200.08,0.08,-1.0,SL hit
2026-01-20 08:30:00,2026-01-20 14:00:00,SHORT,25138.67,25081.82,25173.31,5.77,328.02,5.96,1.64,Opposite signal
2026-01-20 16:45:00,2026-01-20 16:45:00,LONG,25167.72,25118.01,25118.01,4.02,-199.85,0.7,-1.0,SL hit
2026-01-20 20:45:00,2026-01-21 09:15:00,SHORT,25044.47,25081.07,25112.57,2.94,-107.6,1.63,-0.54,Opposite signal
2026-01-21 09:30:00,2026-01-21 09:45:00,LONG,25081.45,25053.26,25053.26,7.09,-199.88,0.03,-1.0,SL hit
2026-01-21 12:00:00,2026-01-21 12:00:00,SHORT,24971.07,25003.1,25003.1,6.24,-199.85,0.23,-1.0,SL hit
2026-01-21 16:15:00,2026-01-21 16:30:00,LONG,25038.2,24983.51,24983.51,3.66,-200.15,1.09,-1.0,SL hit
2026-01-21 19:15:00,2026-01-21 19:15:00,SHORT,24994.97,25070.8,25070.8,2.64,-200.2,0.14,-1.0,SL hit
2026-01-21 21:30:00,2026-01-22 08:00:00,LONG,25271.52,25328.72,25174.12,2.05,117.26,2.27,0.59,Opposite signal
2026-01-22 08:15:00,2026-01-22 08:30:00,SHORT,25328.22,25360.81,25360.81,6.14,-200.12,0.14,-1.0,SL hit
2026-01-22 09:45:00,2026-01-22 16:30:00,LONG,25428.47,25484.72,25390.11,5.21,293.06,3.96,1.47,Opposite signal
2026-01-22 17:00:00,2026-01-22 17:30:00,SHORT,25418.72,25460.63,25460.63,4.77,-199.91,0.97,-1.0,SL hit
2026-01-22 18:45:00,2026-01-22 22:15:00,LONG,25521.47,25467.72,25467.72,3.72,-199.97,0.73,-1.0,SL hit
2026-01-23 10:15:00,2026-01-23 13:15:00,SHORT,25505.32,25494.47,25528.55,8.61,93.42,4.96,0.47,Opposite signal
2026-01-23 13:30:00,2026-01-23 13:45:00,LONG,25494.22,25459.7,25459.7,5.79,-199.87,0.38,-1.0,SL hit
2026-01-23 23:30:00,2026-01-26 04:00:00,SHORT,25541.72,25518.32,25598.39,3.53,82.6,4.47,0.41,Opposite signal
2026-01-26 04:15:00,2026-01-26 04:45:00,LONG,25518.07,25461.72,25461.72,3.55,-200.04,0.16,-1.0,SL hit
2026-01-26 11:45:00,2026-01-26 12:15:00,SHORT,25479.2,25515.73,25515.73,5.48,-200.17,0.94,-1.0,SL hit
2026-01-26 16:00:00,2026-01-27 11:45:00,LONG,25578.95,25838.96,25545.16,5.92,1539.26,9.31,7.69,Opposite signal
2026-01-27 16:45:00,2026-01-27 16:45:00,SHORT,25824.52,25845.41,25845.41,9.57,-199.94,0.0,-1.0,SL hit
2026-01-28 16:15:00,2026-01-28 16:30:00,SHORT,26110.67,26142.19,26142.19,6.35,-200.16,1.01,-1.0,SL hit
2026-01-28 23:30:00,2026-01-29 01:00:00,LONG,26126.28,26058.25,26058.25,2.94,-200.02,0.5,-1.0,SL hit
2026-01-29 03:45:00,2026-01-29 04:15:00,SHORT,25973.8,26037.83,26037.83,3.12,-199.76,0.07,-1.0,SL hit
2026-01-29 09:45:00,2026-01-29 10:00:00,LONG,26139.8,26107.76,26107.76,6.24,-199.96,0.08,-1.0,SL hit
2026-01-29 13:00:00,2026-01-29 19:00:00,SHORT,26058.56,25666.05,26092.43,5.91,2319.73,19.36,11.59,Opposite signal
2026-01-29 23:00:00,2026-01-30 01:15:00,LONG,25858.67,25771.42,25771.42,2.29,-199.8,0.54,-1.0,SL hit
2026-01-30 04:30:00,2026-01-30 04:45:00,SHORT,25623.17,25697.33,25697.33,2.7,-200.23,0.2,-1.0,SL hit
2026-01-30 14:00:00,2026-01-30 15:30:00,LONG,25742.67,25682.41,25682.41,3.32,-200.05,0.57,-1.0,SL hit
2026-01-30 19:15:00,2026-01-30 19:30:00,SHORT,25574.67,25665.69,25665.69,2.2,-200.25,0.16,-1.0,SL hit
2026-02-02 11:30:00,2026-02-03 13:45:00,LONG,25315.7,25827.02,25245.71,2.86,1462.38,8.49,7.31,Opposite signal
2026-02-03 16:30:00,2026-02-04 03:15:00,SHORT,25814.77,25332.4,25843.01,7.08,3415.18,25.29,17.08,Opposite signal
2026-02-04 08:45:00,2026-02-04 10:15:00,LONG,25364.27,25302.69,25302.69,3.25,-200.14,0.61,-1.0,SL hit
2026-02-05 03:15:00,2026-02-05 04:00:00,LONG,25047.02,24927.81,24927.81,1.68,-200.27,0.12,-1.0,SL hit
2026-02-05 14:30:00,2026-02-06 04:15:00,SHORT,24796.77,24455.27,24865.2,2.92,997.18,9.63,4.99,Opposite signal
2026-02-06 08:00:00,2026-02-09 08:15:00,LONG,24480.02,25073.15,24383.27,2.07,1227.78,7.99,6.13,Opposite signal
2026-02-09 09:30:00,2026-02-09 10:00:00,SHORT,25046.77,25089.42,25089.42,4.69,-200.02,0.45,-1.0,SL hit
2026-02-09 15:15:00,2026-02-09 15:45:00,LONG,25041.67,24991.4,24991.4,3.98,-200.07,0.36,-1.0,SL hit
2026-02-10 15:00:00,2026-02-10 15:45:00,SHORT,25247.8,25281.5,25281.5,5.93,-199.84,1.37,-1.0,SL hit
2026-02-10 17:45:00,2026-02-10 17:45:00,LONG,25321.42,25260.85,25260.85,3.3,-199.89,0.27,-1.0,SL hit
2026-02-10 22:15:00,2026-02-11 03:00:00,SHORT,25160.8,25213.58,25213.58,3.79,-200.04,1.01,-1.0,SL hit
2026-02-11 14:15:00,2026-02-11 14:45:00,LONG,25184.92,25145.34,25145.34,5.05,-199.87,0.03,-1.0,SL hit
2026-02-11 17:15:00,2026-02-11 17:45:00,SHORT,25100.92,25165.32,25165.32,3.11,-200.27,2.02,-1.0,SL hit
2026-02-11 19:30:00,2026-02-12 16:30:00,LONG,25201.17,25223.42,25106.41,2.11,46.95,1.41,0.23,Opposite signal
2026-02-12 16:45:00,2026-02-13 11:15:00,SHORT,25223.67,24705.32,25262.88,5.1,2643.58,17.07,13.22,Opposite signal
2026-02-13 15:45:00,2026-02-13 16:00:00,LONG,24686.57,24634.81,24634.81,3.86,-199.79,0.85,-1.0,SL hit
2026-02-13 17:30:00,2026-02-13 17:45:00,LONG,24759.75,24653.47,24653.47,1.88,-199.8,0.75,-1.0,SL hit
2026-02-16 16:15:00,2026-02-17 01:30:00,SHORT,24706.45,24736.27,24736.27,6.71,-200.08,3.8,-1.0,SL hit
2026-02-17 04:00:00,2026-02-17 10:00:00,SHORT,24589.18,24642.04,24642.04,3.78,-199.8,2.05,-1.0,SL hit
2026-02-17 15:00:00,2026-02-17 15:45:00,SHORT,24506.82,24551.79,24551.79,4.45,-200.11,1.47,-1.0,SL hit
2026-02-17 16:45:00,2026-02-17 16:45:00,LONG,24622.25,24550.78,24550.78,2.8,-200.13,0.14,-1.0,SL hit
2026-02-17 18:15:00,2026-02-17 19:30:00,LONG,24695.6,24588.18,24588.18,1.86,-199.8,0.21,-1.0,SL hit
2026-02-18 15:45:00,2026-02-18 16:45:00,SHORT,24776.7,24819.78,24819.78,4.64,-199.87,2.23,-1.0,SL hit
2026-02-18 21:45:00,2026-02-18 22:45:00,SHORT,24852.62,24912.87,24912.87,3.32,-200.02,1.14,-1.0,SL hit
2026-02-19 09:30:00,2026-02-19 10:00:00,LONG,24967.82,24940.26,24940.26,7.26,-200.06,0.24,-1.0,SL hit
2026-02-19 11:00:00,2026-02-20 07:30:00,SHORT,24881.57,24869.72,24914.66,6.04,71.57,6.2,0.36,Opposite signal
2026-02-20 07:45:00,2026-02-20 09:45:00,LONG,24869.22,24840.86,24840.86,7.05,-199.95,0.69,-1.0,SL hit
2026-02-20 13:00:00,2026-02-20 16:30:00,SHORT,24834.59,24864.29,24864.29,6.73,-199.89,7.47,-1.0,SL hit
2026-02-23 02:45:00,2026-02-23 10:45:00,SHORT,24819.72,24866.59,24884.84,3.07,-143.89,1.16,-0.72,Opposite signal
2026-02-23 11:00:00,2026-02-23 14:30:00,LONG,24866.34,24831.88,24831.88,5.8,-199.89,2.15,-1.0,SL hit
2026-02-23 16:45:00,2026-02-23 16:45:00,SHORT,24818.07,24866.6,24866.6,4.12,-199.94,0.47,-1.0,SL hit
2026-02-24 04:15:00,2026-02-24 10:00:00,LONG,24780.22,24740.17,24740.17,4.99,-199.86,1.27,-1.0,SL hit
2026-02-24 14:15:00,2026-02-24 14:15:00,LONG,24816.2,24781.6,24781.6,5.78,-199.97,0.06,-1.0,SL hit
2026-02-26 03:30:00,2026-02-26 05:30:00,SHORT,25221.97,25269.95,25269.95,4.17,-200.06,0.18,-1.0,SL hit
2026-02-26 09:45:00,2026-02-26 16:30:00,LONG,25307.82,25281.49,25281.49,7.6,-200.08,2.09,-1.0,SL hit
2026-02-27 07:30:00,2026-02-27 08:15:00,LONG,25001.85,24938.73,24938.73,3.17,-200.1,0.08,-1.0,SL hit
2026-02-27 12:15:00,2026-02-27 12:30:00,SHORT,24934.82,24971.42,24971.42,5.46,-199.83,0.0,-1.0,SL hit
2026-02-27 17:45:00,2026-02-27 17:45:00,LONG,24945.87,24876.18,24876.18,2.87,-200.01,0.26,-1.0,SL hit
2026-03-02 01:15:00,2026-03-02 03:00:00,SHORT,24737.27,24813.11,24813.11,2.64,-200.21,0.88,-1.0,SL hit
2026-03-02 15:30:00,2026-03-02 15:45:00,LONG,24660.8,24598.94,24598.94,3.23,-199.81,0.16,-1.0,SL hit
2026-03-03 04:00:00,2026-03-03 18:15:00,SHORT,24836.35,24582.22,24887.67,3.9,991.11,10.16,4.95,Opposite signal
2026-03-03 18:30:00,2026-03-04 05:15:00,LONG,24581.85,24533.98,24480.02,1.96,-93.83,2.25,-0.47,Opposite signal
2026-03-04 05:30:00,2026-03-04 06:00:00,SHORT,24533.6,24606.14,24606.14,2.76,-200.2,0.61,-1.0,SL hit
2026-03-04 11:15:00,2026-03-05 03:30:00,LONG,24657.7,25051.6,24590.98,3.0,1181.7,8.24,5.9,Opposite signal
2026-03-05 04:00:00,2026-03-05 04:45:00,SHORT,25035.48,25089.33,25089.33,3.71,-199.78,0.39,-1.0,SL hit
2026-03-05 11:15:00,2026-03-05 11:30:00,LONG,25148.83,25084.57,25084.57,3.11,-199.84,0.16,-1.0,SL hit
2026-03-05 15:45:00,2026-03-05 16:30:00,SHORT,24987.0,25047.99,25047.99,3.28,-200.06,0.97,-1.0,SL hit
2026-03-05 17:00:00,2026-03-05 17:15:00,LONG,25150.88,25075.22,25075.22,2.64,-199.74,0.27,-1.0,SL hit
2026-03-05 18:15:00,2026-03-05 19:00:00,SHORT,24953.08,25050.48,25050.48,2.05,-199.68,0.54,-1.0,SL hit
2026-03-06 01:30:00,2026-03-06 10:15:00,LONG,25017.17,25008.02,24941.22,2.63,-24.06,1.24,-0.12,Opposite signal
2026-03-06 10:30:00,2026-03-06 10:30:00,SHORT,25008.15,25045.96,25045.96,5.29,-200.0,0.13,-1.0,SL hit
2026-03-06 20:15:00,2026-03-06 20:45:00,LONG,24858.49,24774.39,24774.39,2.38,-200.15,0.11,-1.0,SL hit
2026-03-06 22:30:00,2026-03-09 08:45:00,SHORT,24623.25,24230.98,24716.57,2.14,839.46,6.97,4.2,Opposite signal
2026-03-09 12:00:00,2026-03-10 14:30:00,LONG,24285.83,24945.28,24218.93,2.99,1971.76,12.45,9.86,Opposite signal
2026-03-10 15:15:00,2026-03-10 15:45:00,SHORT,24904.28,24960.61,24960.61,3.55,-199.97,0.7,-1.0,SL hit
2026-03-10 17:45:00,2026-03-10 21:15:00,LONG,25073.86,24992.54,24992.54,2.46,-200.05,1.41,-1.0,SL hit
2026-03-10 22:00:00,2026-03-11 06:30:00,SHORT,25001.97,25087.17,25087.17,2.35,-200.22,1.05,-1.0,SL hit
