entry_time,exit_time,direction,entry_price,exit_price,sl_price,lots,pnl,highest_rr,closed_rr,exit_reason
2026-01-20 15:10:00,2026-01-20 15:30:00,SHORT,4723.11,4728.1,4728.1,0.4,-199.47,1.49,-1.0,SL hit
2026-01-20 15:55:00,2026-01-20 16:30:00,LONG,4731.76,4750.37,4724.11,0.26,483.86,2.48,2.43,Opposite signal — full exit
2026-01-20 17:25:00,2026-01-20 18:10:00,SHORT,4729.86,4740.84,4740.84,0.18,-197.57,0.68,-1.0,SL hit
2026-01-20 18:50:00,2026-01-20 22:20:00,LONG,4748.59,4755.76,4739.0,0.21,150.57,1.86,0.75,Opposite signal — full exit
2026-01-20 22:25:00,2026-01-20 22:55:00,SHORT,4749.73,4756.45,4756.45,0.3,-201.67,0.21,-1.0,SL hit
2026-01-20 23:50:00,2026-01-21 01:10:00,LONG,4763.41,4758.56,4758.56,0.41,-198.66,0.52,-1.0,SL hit
2026-01-21 09:00:00,2026-01-21 10:05:00,SHORT,4847.61,4860.28,4860.28,0.16,-202.68,1.19,-1.0,SL hit
2026-01-21 10:20:00,2026-01-21 10:55:00,LONG,4865.34,4854.62,4854.62,0.19,-203.71,0.4,-1.0,SL hit
2026-01-21 14:20:00,2026-01-21 14:25:00,SHORT,4856.36,4862.92,4862.92,0.3,-196.86,0.02,-1.0,SL hit
2026-01-21 15:35:00,2026-01-21 16:00:00,LONG,4871.36,4863.55,4863.55,0.26,-202.98,1.22,-1.0,SL hit
2026-01-21 16:05:00,2026-01-21 16:05:00,SHORT,4851.18,4861.79,4861.79,0.19,-201.61,0.86,-1.0,SL hit
2026-01-21 20:50:00,2026-01-21 21:25:00,LONG,4842.92,4829.84,4829.84,0.15,-196.24,0.84,-1.0,SL hit
2026-01-21 21:30:00,2026-01-21 21:40:00,SHORT,4816.06,4766.06,4831.45,0.07,325.0,3.26,3.25,TP1 (+50pts) — 50% partial
2026-01-21 21:30:00,2026-01-21 22:40:00,SHORT,4816.06,4805.3,4816.06,0.07,69.94,3.91,0.7,Opposite signal — runner 50%
2026-01-22 01:10:00,2026-01-22 03:20:00,SHORT,4802.95,4800.32,4817.22,0.14,36.82,2.13,0.18,Opposite signal — full exit
2026-01-22 03:25:00,2026-01-22 03:25:00,LONG,4807.72,4792.82,4792.82,0.13,-193.64,0.04,-1.0,SL hit
2026-01-22 11:40:00,2026-01-22 12:35:00,SHORT,4820.65,4827.84,4827.84,0.28,-201.4,0.93,-1.0,SL hit
2026-01-22 13:50:00,2026-01-22 14:00:00,LONG,4833.31,4827.94,4827.94,0.37,-198.87,0.55,-1.0,SL hit
2026-01-22 14:10:00,2026-01-22 14:20:00,SHORT,4823.86,4829.67,4829.67,0.34,-197.43,0.0,-1.0,SL hit
2026-01-22 15:20:00,2026-01-22 15:30:00,LONG,4831.45,4825.13,4825.13,0.32,-202.21,0.61,-1.0,SL hit
2026-01-22 15:45:00,2026-01-22 15:50:00,SHORT,4813.74,4822.14,4822.14,0.24,-201.68,0.35,-1.0,SL hit
2026-01-22 16:35:00,2026-01-22 17:00:00,LONG,4842.44,4832.92,4832.92,0.21,-199.95,0.45,-1.0,SL hit
2026-01-23 05:20:00,2026-01-23 05:30:00,SHORT,4939.45,4949.39,4949.39,0.2,-198.83,0.13,-1.0,SL hit
2026-01-23 07:40:00,2026-01-23 08:05:00,LONG,4959.04,4957.76,4954.21,0.41,-52.48,1.73,-0.27,Opposite signal — full exit
2026-01-23 08:15:00,2026-01-23 08:20:00,SHORT,4952.67,4958.39,4958.39,0.35,-200.34,0.21,-1.0,SL hit
2026-01-23 13:00:00,2026-01-23 13:00:00,LONG,4929.87,4920.65,4920.65,0.22,-202.88,0.0,-1.0,SL hit
2026-01-23 20:00:00,2026-01-23 20:00:00,SHORT,4965.55,4975.04,4975.04,0.21,-199.2,0.05,-1.0,SL hit
2026-01-23 21:50:00,2026-01-23 22:05:00,LONG,4982.7,4974.04,4974.04,0.23,-199.13,0.83,-1.0,SL hit
2026-01-26 07:15:00,2026-01-26 07:45:00,SHORT,5059.88,5069.84,5069.84,0.2,-199.19,0.76,-1.0,SL hit
2026-01-26 08:05:00,2026-01-26 08:10:00,LONG,5079.23,5067.49,5067.49,0.17,-199.55,0.0,-1.0,SL hit
2026-01-26 10:55:00,2026-01-26 11:30:00,SHORT,5083.02,5097.48,5097.48,0.14,-202.43,0.12,-1.0,SL hit
2026-01-26 16:40:00,2026-01-26 17:30:00,LONG,5089.24,5077.57,5077.57,0.17,-198.37,0.69,-1.0,SL hit
2026-01-26 18:30:00,2026-01-26 18:55:00,SHORT,5075.84,5090.58,5090.58,0.14,-206.41,0.7,-1.0,SL hit
2026-01-26 19:45:00,2026-01-26 20:05:00,LONG,5102.19,5088.15,5088.15,0.14,-196.58,0.18,-1.0,SL hit
2026-01-26 20:35:00,2026-01-26 21:20:00,SHORT,5073.67,5023.67,5087.68,0.07,350.0,3.79,3.57,TP1 (+50pts) — 50% partial
2026-01-26 20:35:00,2026-01-27 01:20:00,SHORT,5073.67,5047.15,5073.67,0.07,185.64,5.98,1.89,Opposite signal — runner 50%
2026-01-27 02:50:00,2026-01-27 03:05:00,SHORT,5023.67,5037.18,5037.18,0.15,-202.64,0.73,-1.0,SL hit
2026-01-27 03:15:00,2026-01-27 04:00:00,LONG,5071.52,5054.52,5054.52,0.12,-204.01,0.26,-1.0,SL hit
2026-01-27 13:50:00,2026-01-27 14:05:00,SHORT,5075.58,5082.64,5082.64,0.28,-197.78,1.2,-1.0,SL hit
2026-01-27 14:45:00,2026-01-27 14:55:00,LONG,5089.44,5081.4,5081.4,0.25,-200.95,0.22,-1.0,SL hit
2026-01-27 15:45:00,2026-01-27 17:35:00,SHORT,5073.33,5083.67,5083.67,0.19,-196.37,2.56,-1.0,SL hit
2026-01-27 17:40:00,2026-01-27 22:10:00,LONG,5083.06,5133.06,5065.96,0.06,300.0,3.52,2.92,TP1 (+50pts) — 50% partial
2026-01-27 17:40:00,2026-01-27 23:00:00,LONG,5083.06,5183.06,5083.06,0.06,600.0,6.11,5.85,TP2 (+100pts) — 50% close
2026-01-28 11:25:00,2026-01-28 12:05:00,SHORT,5269.5,5281.91,5281.91,0.16,-198.63,0.52,-1.0,SL hit
2026-01-28 14:40:00,2026-01-28 15:35:00,LONG,5270.07,5274.27,5258.9,0.18,75.6,1.74,0.38,Opposite signal — full exit
2026-01-28 15:40:00,2026-01-28 16:35:00,SHORT,5263.92,5276.82,5276.82,0.16,-206.43,1.18,-1.0,SL hit
2026-01-28 17:00:00,2026-01-28 17:05:00,LONG,5286.11,5270.46,5270.46,0.13,-203.46,0.78,-1.0,SL hit
2026-01-28 17:10:00,2026-01-28 17:15:00,SHORT,5242.31,5263.71,5263.71,0.09,-192.57,0.05,-1.0,SL hit
2026-01-28 18:20:00,2026-01-28 20:30:00,LONG,5287.43,5305.08,5269.51,0.11,194.15,2.14,0.99,Opposite signal — full exit
2026-01-28 20:35:00,2026-01-28 21:40:00,SHORT,5287.65,5306.71,5306.71,0.1,-190.56,1.01,-1.0,SL hit
2026-01-28 21:50:00,2026-01-28 22:35:00,LONG,5315.95,5365.95,5295.36,0.05,250.0,3.01,2.43,TP1 (+50pts) — 50% partial
2026-01-28 21:50:00,2026-01-28 23:55:00,LONG,5315.95,5415.95,5315.95,0.05,500.0,4.94,4.86,TP2 (+100pts) — 50% close
2026-01-29 07:25:00,2026-01-29 07:45:00,SHORT,5521.16,5561.18,5561.18,0.05,-200.08,0.0,-1.0,SL hit
2026-01-29 08:00:00,2026-01-29 09:25:00,LONG,5562.45,5543.39,5543.39,0.1,-190.58,1.73,-1.0,SL hit
2026-01-29 09:30:00,2026-01-29 10:40:00,SHORT,5541.41,5491.41,5560.84,0.05,250.0,3.39,2.57,TP1 (+50pts) — 50% partial
2026-01-29 09:30:00,2026-01-29 13:30:00,SHORT,5541.41,5515.85,5541.41,0.05,127.8,3.63,1.32,Opposite signal — runner 50%
2026-01-29 15:35:00,2026-01-29 15:40:00,SHORT,5509.98,5526.01,5526.01,0.12,-192.37,0.59,-1.0,SL hit
2026-01-29 16:30:00,2026-01-29 16:30:00,LONG,5543.66,5523.59,5523.59,0.1,-200.66,0.08,-1.0,SL hit
