entry_time,exit_time,direction,entry_price,exit_price,sl_price,lots,pnl,highest_rr,closed_rr,exit_reason
2025-07-03 09:00:00,2025-07-03 10:15:00,LONG,3359.34,3354.69,3354.69,0.43,-199.86,0.0,0.0,SL hit
2025-07-03 12:45:00,2025-07-03 13:30:00,SHORT,3345.01,3350.31,3350.31,0.38,-201.45,0.0,0.0,SL hit
2025-07-04 06:45:00,2025-07-07 02:30:00,LONG,3337.82,3327.46,3327.46,0.19,-196.78,0.0,0.0,SL hit
2025-07-07 17:45:00,2025-07-07 20:30:00,LONG,3319.52,3334.74,3311.91,0.13,197.83,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-07 17:45:00,2025-07-08 01:00:00,LONG,3319.52,3342.35,3319.52,0.07,148.37,0.0,0.0,TP2 (1:3) — 25% partial
2025-07-07 17:45:00,2025-07-08 16:15:00,LONG,3319.52,3319.52,3319.52,0.07,0.0,0.0,0.0,SL (breakeven) — after TP2
2025-07-09 17:00:00,2025-07-09 19:45:00,LONG,3300.2,3312.96,3293.82,0.15,197.77,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-09 17:00:00,2025-07-10 01:15:00,LONG,3300.2,3319.34,3300.2,0.08,148.32,0.0,0.0,TP2 (1:3) — 25% partial
2025-07-09 17:00:00,2025-07-10 04:30:00,LONG,3300.2,3325.72,3300.2,0.05,118.66,0.0,0.0,TP3 (1:4) — 15% partial
2025-07-09 17:00:00,2025-07-10 17:00:00,LONG,3300.2,3312.74,3300.2,0.03,38.87,0.0,0.0,Opposite signal exit (10%)
2025-07-11 03:15:00,2025-07-11 03:30:00,LONG,3326.44,3334.05,3322.64,0.27,201.66,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-11 03:15:00,2025-07-11 04:00:00,LONG,3326.44,3326.44,3326.44,0.27,0.0,0.0,0.0,SL (breakeven) — after TP1
2025-07-14 15:30:00,2025-07-14 16:00:00,SHORT,3357.94,3347.64,3363.09,0.2,200.9,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-14 15:30:00,2025-07-14 16:30:00,SHORT,3357.94,3357.94,3357.94,0.2,0.0,0.0,0.0,SL (breakeven) — after TP1
2025-07-15 06:15:00,2025-07-15 08:00:00,LONG,3354.14,3362.19,3350.12,0.25,201.18,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-15 06:15:00,2025-07-15 13:15:00,LONG,3354.14,3366.21,3354.14,0.12,150.89,0.0,0.0,TP2 (1:3) — 25% partial
2025-07-15 06:15:00,2025-07-15 15:00:00,LONG,3354.14,3354.14,3354.14,0.12,0.0,0.0,0.0,SL (breakeven) — after TP2
2025-07-16 08:30:00,2025-07-16 13:45:00,LONG,3339.38,3335.16,3335.16,0.47,-198.48,0.0,0.0,SL hit
2025-07-16 15:45:00,2025-07-16 16:15:00,SHORT,3333.98,3338.81,3338.81,0.41,-198.0,0.0,0.0,SL hit
2025-07-16 18:00:00,2025-07-16 18:15:00,LONG,3338.04,3354.25,3329.94,0.12,202.62,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-16 18:00:00,2025-07-16 18:15:00,LONG,3338.04,3362.35,3338.04,0.06,151.96,0.0,0.0,TP2 (1:3) — 25% partial
2025-07-16 18:00:00,2025-07-16 18:15:00,LONG,3338.04,3370.46,3338.04,0.04,121.57,0.0,0.0,TP3 (1:4) — 15% partial
2025-07-16 18:00:00,2025-07-16 18:45:00,LONG,3338.04,3338.04,3338.04,0.03,0.0,0.0,0.0,SL (breakeven) — Tranche D
2025-07-17 04:00:00,2025-07-17 09:15:00,SHORT,3340.79,3330.63,3345.87,0.2,198.05,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-17 04:00:00,2025-07-17 10:45:00,SHORT,3340.79,3325.56,3340.79,0.1,148.54,0.0,0.0,TP2 (1:3) — 25% partial
2025-07-17 04:00:00,2025-07-17 15:30:00,SHORT,3340.79,3320.48,3340.79,0.06,118.83,0.0,0.0,TP3 (1:4) — 15% partial
2025-07-17 04:00:00,2025-07-17 17:30:00,SHORT,3340.79,3330.34,3340.79,0.04,40.75,0.0,0.0,Opposite signal exit (10%)
2025-07-18 06:30:00,2025-07-18 08:00:00,SHORT,3335.22,3339.51,3339.51,0.47,-201.62,0.0,0.0,SL hit
2025-07-18 10:00:00,2025-07-18 12:00:00,LONG,3341.74,3350.74,3337.24,0.22,198.05,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-18 10:00:00,2025-07-18 14:30:00,LONG,3341.74,3355.24,3341.74,0.11,148.54,0.0,0.0,TP2 (1:3) — 25% partial
2025-07-18 10:00:00,2025-07-18 15:15:00,LONG,3341.74,3359.74,3341.74,0.07,118.83,0.0,0.0,TP3 (1:4) — 15% partial
2025-07-18 10:00:00,2025-07-18 21:15:00,LONG,3341.74,3350.47,3341.74,0.04,38.41,0.0,0.0,Opposite signal exit (10%)
2025-07-21 03:45:00,2025-07-21 08:00:00,LONG,3353.46,3360.53,3349.93,0.28,201.41,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-21 03:45:00,2025-07-21 08:15:00,LONG,3353.46,3364.06,3353.46,0.14,151.06,0.0,0.0,TP2 (1:3) — 25% partial
2025-07-21 03:45:00,2025-07-21 08:15:00,LONG,3353.46,3367.59,3353.46,0.09,120.84,0.0,0.0,TP3 (1:4) — 15% partial
2025-07-21 03:45:00,2025-07-22 02:45:00,LONG,3353.46,3394.26,3353.46,0.06,232.56,0.0,0.0,Opposite signal exit (10%)
2025-07-22 15:15:00,2025-07-22 15:30:00,LONG,3393.9,3401.53,3390.09,0.26,198.34,0.0,0.0,TP1 (1:2) — 50% partial
2025-07-22 15:15:00,2025-07-22 15:30:00,LONG,3393.9,3405.34,3393.9,0.13,148.75,0.0,0.0,TP2 (1:3) — 25% partial
2025-07-22 15:15:00,2025-07-22 16:00:00,LONG,3393.9,3409.16,3393.9,0.08,119.0,0.0,0.0,TP3 (1:4) — 15% partial
2025-07-22 15:15:00,2025-07-23 05:00:00,LONG,3393.9,3421.09,3393.9,0.05,141.39,0.0,0.0,Opposite signal exit (10%)
