entry_time,exit_time,direction,entry_price,exit_price,sl_price,lots,pnl,highest_rr,closed_rr,exit_reason
2024-01-02 19:00:00,2024-01-02 20:00:00,LONG,4749.48,4742.75,4742.75,29.71,-199.97,0.0,0.0,SL hit (before TP1)
2024-01-02 21:45:00,2024-01-02 22:45:00,SHORT,4732.64,4739.47,4739.47,29.29,-199.99,0.0,0.0,SL hit (before TP1)
2024-01-02 23:00:00,2024-01-03 11:00:00,LONG,4744.45,4736.67,4736.67,25.7,-200.02,0.0,0.0,SL hit (before TP1)
2024-01-03 11:15:00,2024-01-03 13:30:00,SHORT,4734.99,4729.21,4737.88,17.29,100.0,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-03 11:15:00,2024-01-03 14:15:00,SHORT,4734.99,4726.32,4734.99,6.92,60.0,0.0,0.0,TP2 (1:3) — 25% partial
2024-01-03 11:15:00,2024-01-03 14:30:00,SHORT,4734.99,4723.42,4734.99,13.83,160.0,0.0,0.0,TP3 (1:4) — 15% partial
2024-01-03 11:15:00,2024-01-03 20:15:00,SHORT,4734.99,4721.93,4734.99,31.13,406.51,0.0,0.0,Opposite signal exit (10%)
2024-01-03 23:00:00,2024-01-04 09:00:00,SHORT,4704.91,4713.71,4713.71,22.74,-200.0,0.0,0.0,SL hit (before TP1)
2024-01-04 13:45:00,2024-01-04 14:30:00,SHORT,4707.48,4711.31,4711.31,52.28,-200.0,0.0,0.0,SL hit (before TP1)
2024-01-04 17:15:00,2024-01-04 19:00:00,LONG,4716.61,4709.76,4709.76,29.21,-200.02,0.0,0.0,SL hit (before TP1)
2024-01-04 21:30:00,2024-01-04 22:45:00,SHORT,4702.25,4688.96,4708.89,7.53,99.99,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-04 21:30:00,2024-01-05 09:45:00,SHORT,4702.25,4682.32,4702.25,3.01,60.0,0.0,0.0,TP2 (1:3) — 25% partial
2024-01-04 21:30:00,2024-01-05 12:45:00,SHORT,4702.25,4675.67,4702.25,6.02,159.99,0.0,0.0,TP3 (1:4) — 15% partial
2024-01-04 21:30:00,2024-01-05 16:30:00,SHORT,4702.25,4690.03,4702.25,13.55,165.52,0.0,0.0,Opposite signal exit (10%)
2024-01-05 19:15:00,2024-01-05 21:00:00,SHORT,4695.08,4704.65,4704.65,20.9,-199.96,0.0,0.0,SL hit (before TP1)
2024-01-08 14:15:00,2024-01-08 16:30:00,LONG,4695.23,4705.16,4690.26,10.07,100.01,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-08 14:15:00,2024-01-08 16:45:00,LONG,4695.23,4710.13,4695.23,4.03,60.0,0.0,0.0,TP2 (1:3) — 25% partial
2024-01-08 14:15:00,2024-01-08 17:00:00,LONG,4695.23,4715.09,4695.23,8.06,160.01,0.0,0.0,TP3 (1:4) — 15% partial
2024-01-08 14:15:00,2024-01-09 10:15:00,LONG,4695.23,4751.36,4695.23,18.13,1017.41,0.0,0.0,Opposite signal exit (10%)
2024-01-09 18:30:00,2024-01-09 19:45:00,LONG,4749.38,4760.32,4743.91,9.14,99.99,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-09 18:30:00,2024-01-09 20:30:00,LONG,4749.38,4749.38,4749.38,27.43,0.0,0.0,0.0,SL (breakeven) — after TP1
2024-01-10 13:45:00,2024-01-10 14:15:00,SHORT,4754.6,4757.92,4757.92,60.23,-200.01,0.0,0.0,SL hit (before TP1)
2024-01-10 16:45:00,2024-01-10 16:45:00,LONG,4768.05,4763.46,4763.46,43.55,-199.99,0.0,0.0,SL hit (before TP1)
2024-01-11 11:45:00,2024-01-11 15:15:00,SHORT,4790.66,4793.78,4793.78,64.06,-199.99,0.0,0.0,SL hit (before TP1)
2024-01-11 16:30:00,2024-01-11 16:45:00,LONG,4791.16,4783.59,4783.59,26.43,-200.03,0.0,0.0,SL hit (before TP1)
2024-01-11 17:15:00,2024-01-11 17:15:00,SHORT,4753.86,4764.37,4764.37,19.03,-199.99,0.0,0.0,SL hit (before TP1)
2024-01-11 21:00:00,2024-01-12 13:45:00,LONG,4775.08,4764.48,4764.48,18.87,-200.03,0.0,0.0,SL hit (before TP1)
2024-01-12 16:00:00,2024-01-12 16:15:00,LONG,4780.61,4794.24,4773.8,7.34,100.01,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-12 16:00:00,2024-01-12 16:30:00,LONG,4780.61,4801.05,4780.61,2.94,60.0,0.0,0.0,TP2 (1:3) — 25% partial
2024-01-12 16:00:00,2024-01-12 17:00:00,LONG,4780.61,4780.61,4780.61,19.08,0.0,0.0,0.0,SL (breakeven) — after TP2
2024-01-12 17:45:00,2024-01-12 21:15:00,SHORT,4779.4,4788.86,4788.86,21.15,-200.01,0.0,0.0,SL hit (before TP1)
2024-01-15 09:15:00,2024-01-15 09:15:00,LONG,4787.96,4785.51,4785.51,81.47,-200.01,0.0,0.0,SL hit (before TP1)
2024-01-15 10:45:00,2024-01-15 11:00:00,SHORT,4780.33,4774.06,4783.47,15.94,100.0,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-15 10:45:00,2024-01-15 11:15:00,SHORT,4780.33,4780.33,4780.33,47.82,0.0,0.0,0.0,SL (breakeven) — after TP1
2024-01-16 14:00:00,2024-01-16 16:30:00,LONG,4763.46,4758.83,4758.83,43.22,-200.0,0.0,0.0,SL hit (before TP1)
2024-01-16 16:45:00,2024-01-16 17:00:00,SHORT,4756.58,4763.42,4763.42,29.23,-199.98,0.0,0.0,SL hit (before TP1)
2024-01-16 17:30:00,2024-01-16 18:00:00,LONG,4775.91,4767.66,4767.66,24.24,-200.03,0.0,0.0,SL hit (before TP1)
2024-01-16 20:00:00,2024-01-16 20:15:00,SHORT,4755.43,4764.77,4764.77,21.41,-199.99,0.0,0.0,SL hit (before TP1)
2024-01-17 14:30:00,2024-01-17 15:00:00,LONG,4751.01,4746.32,4746.32,42.69,-200.01,0.0,0.0,SL hit (before TP1)
2024-01-17 15:45:00,2024-01-17 16:30:00,SHORT,4737.19,4727.31,4742.13,10.12,100.0,0.0,0.0,TP1 (1:2) — 50% partial
2024-01-17 15:45:00,2024-01-17 17:15:00,SHORT,4737.19,4737.19,4737.19,30.36,0.0,0.0,0.0,SL (breakeven) — after TP1
2024-01-17 18:45:00,2024-01-17 19:00:00,LONG,4742.82,4735.99,4735.99,29.27,-199.99,0.0,0.0,SL hit (before TP1)
2024-01-17 20:30:00,2024-01-17 21:30:00,SHORT,4722.04,4729.51,4729.51,26.77,-200.0,0.0,0.0,SL hit (before TP1)
2024-01-17 23:00:00,2024-01-18 13:00:00,LONG,4738.11,4754.2,4730.07,6.22,100.01,0.0,0.0,TP1 (1:2) — 50% partial
