date_entry,date_exit,direction,entry,sl,tp1,tp2,tp3,qty,risk_usd,sl_bucket,tp1_hit,tp2_hit,exit_reason,exit_price,pnl,r_multiple
2026-03-26 23:20:00+00:00,2026-03-27 17:55:00+00:00,BUY,4399.45,4346.738217131041,4452.161782868959,4478.517674303438,4504.8735657379175,1.8971,100.0,AVOID: SL > 30.0,True,True,TP3,4504.8735657379175,200.0,2.0
2026-03-27 20:15:00+00:00,2026-03-27 21:35:00+00:00,SELL,4500.44,4524.898966296525,4475.981033703474,4463.751550555211,4451.522067406949,4.0885,100.0,SL 15.0-30.0,False,False,SL,4524.898966296525,-100.0,-1.0
2026-03-27 21:40:00+00:00,2026-03-27 23:40:00+00:00,BUY,4525.58,4499.708337441787,4551.451662558213,4564.387493837319,4577.323325116426,3.8652,100.0,SL 15.0-30.0,False,False,SL,4499.708337441787,-100.0,-1.0
2026-03-27 23:45:00+00:00,2026-03-30 02:05:00+00:00,SELL,4498.41,4514.756326773163,4482.063673226837,4473.890509840256,4465.717346453674,6.1176,100.0,SL 15.0-30.0,True,True,TP3,4465.717346453674,200.0,2.0
2026-03-30 08:45:00+00:00,2026-03-30 14:40:00+00:00,BUY,4520.35,4500.9429249645045,4539.757075035496,4549.460612553245,4559.164150070992,5.1528,100.0,SL 15.0-30.0,True,True,TP3,4559.164150070992,200.0,2.0
2026-03-30 16:55:00+00:00,2026-03-31 04:15:00+00:00,SELL,4523.04,4563.9016455618585,4482.1783544381415,4461.747531657213,4441.316708876283,2.4473,100.0,AVOID: SL > 30.0,False,False,SL,4563.9016455618585,-100.0,-1.0
2026-03-31 08:00:00+00:00,2026-03-31 08:10:00+00:00,BUY,4568.86,4557.992336639447,4579.7276633605525,4585.161495040829,4590.595326721105,9.2016,100.0,SL <= 15.0,False,False,SL,4557.992336639447,-100.0,-1.0
2026-03-31 10:10:00+00:00,2026-03-31 11:00:00+00:00,SELL,4552.25,4565.832731311066,4538.667268688934,4531.875903033401,4525.084537377868,7.3623,100.0,SL <= 15.0,False,False,SL,4565.832731311066,-100.0,-1.0
2026-03-31 13:35:00+00:00,2026-03-31 14:10:00+00:00,SELL,4533.94,4562.822132618377,4505.057867381623,4490.616801072434,4476.175734763246,3.4623,100.0,SL 15.0-30.0,False,False,SL,4562.822132618377,-100.0,-1.0
2026-03-31 14:20:00+00:00,2026-03-31 19:40:00+00:00,BUY,4575.71,4538.225975843879,4613.1940241561215,4631.936036234182,4650.678048312243,2.6678,100.0,AVOID: SL > 30.0,True,True,TP3,4650.678048312243,200.0,2.0
